,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
15,3,3,0,1,2,0,unacc,2,0,unacc,True,7
17,3,3,0,1,2,2,unacc,68,21,unacc,True,7
18,3,3,0,2,0,0,unacc,2,0,unacc,True,7
20,3,3,0,2,0,2,unacc,61,19,unacc,True,7
21,3,3,0,2,1,0,unacc,2,0,unacc,True,7
22,3,3,0,2,1,1,unacc,30,11,unacc,True,7
23,3,3,0,2,1,2,unacc,61,19,unacc,True,7
24,3,3,0,2,2,0,unacc,2,0,unacc,True,7
26,3,3,0,2,2,2,unacc,61,19,unacc,True,7
29,3,3,1,0,0,2,unacc,7,3,unacc,True,7
31,3,3,1,0,1,1,unacc,5,1,unacc,True,7
36,3,3,1,1,0,0,unacc,2,0,unacc,True,7
37,3,3,1,1,0,1,unacc,41,14,unacc,True,7
41,3,3,1,1,1,2,unacc,68,21,unacc,True,7
42,3,3,1,1,2,0,unacc,2,0,unacc,True,7
45,3,3,1,2,0,0,unacc,2,0,unacc,True,7
49,3,3,1,2,1,1,unacc,30,11,unacc,True,7
57,3,3,2,0,1,0,unacc,2,0,unacc,True,7
59,3,3,2,0,1,2,unacc,7,3,unacc,True,7
60,3,3,2,0,2,0,unacc,2,0,unacc,True,7
61,3,3,2,0,2,1,unacc,5,1,unacc,True,7
65,3,3,2,1,0,2,unacc,68,21,unacc,True,7
66,3,3,2,1,1,0,unacc,2,0,unacc,True,7
71,3,3,2,1,2,2,unacc,68,21,unacc,True,7
74,3,3,2,2,0,2,unacc,61,19,unacc,True,7
75,3,3,2,2,1,0,unacc,2,0,unacc,True,7
77,3,3,2,2,1,2,unacc,61,19,unacc,True,7
78,3,3,2,2,2,0,unacc,2,0,unacc,True,7
80,3,3,2,2,2,2,unacc,61,19,unacc,True,7
81,3,3,3,0,0,0,unacc,2,0,unacc,True,7
82,3,3,3,0,0,1,unacc,5,1,unacc,True,7
83,3,3,3,0,0,2,unacc,7,3,unacc,True,7
85,3,3,3,0,1,1,unacc,5,1,unacc,True,7
87,3,3,3,0,2,0,unacc,2,0,unacc,True,7
88,3,3,3,0,2,1,unacc,5,1,unacc,True,7
90,3,3,3,1,0,0,unacc,2,0,unacc,True,7
91,3,3,3,1,0,1,unacc,41,14,unacc,True,7
92,3,3,3,1,0,2,unacc,68,21,unacc,True,7
93,3,3,3,1,1,0,unacc,2,0,unacc,True,7
100,3,3,3,2,0,1,unacc,30,11,unacc,True,7
103,3,3,3,2,1,1,unacc,30,11,unacc,True,7
104,3,3,3,2,1,2,unacc,61,19,unacc,True,7
108,3,2,0,0,0,0,unacc,2,0,unacc,True,7
111,3,2,0,0,1,0,unacc,2,0,unacc,True,7
114,3,2,0,0,2,0,unacc,2,0,unacc,True,7
120,3,2,0,1,1,0,unacc,2,0,unacc,True,7
121,3,2,0,1,1,1,unacc,44,15,unacc,True,7
122,3,2,0,1,1,2,unacc,69,21,unacc,True,7
123,3,2,0,1,2,0,unacc,2,0,unacc,True,7
125,3,2,0,1,2,2,unacc,69,21,unacc,True,7
127,3,2,0,2,0,1,unacc,25,10,unacc,True,7
128,3,2,0,2,0,2,unacc,60,19,unacc,True,7
129,3,2,0,2,1,0,unacc,2,0,unacc,True,7
132,3,2,0,2,2,0,unacc,2,0,unacc,True,7
135,3,2,1,0,0,0,unacc,2,0,unacc,True,7
142,3,2,1,0,2,1,unacc,5,1,unacc,True,7
145,3,2,1,1,0,1,unacc,111,40,unacc,True,7
147,3,2,1,1,1,0,unacc,2,0,unacc,True,7
152,3,2,1,1,2,2,unacc,69,21,unacc,True,7
158,3,2,1,2,1,2,unacc,60,19,unacc,True,7
160,3,2,1,2,2,1,unacc,25,10,unacc,True,7
161,3,2,1,2,2,2,unacc,60,19,unacc,True,7
162,3,2,2,0,0,0,unacc,2,0,unacc,True,7
164,3,2,2,0,0,2,unacc,7,3,unacc,True,7
166,3,2,2,0,1,1,unacc,5,1,unacc,True,7
168,3,2,2,0,2,0,unacc,2,0,unacc,True,7
169,3,2,2,0,2,1,unacc,5,1,unacc,True,7
176,3,2,2,1,1,2,unacc,69,21,unacc,True,7
179,3,2,2,1,2,2,unacc,69,21,unacc,True,7
184,3,2,2,2,1,1,unacc,25,10,unacc,True,7
188,3,2,2,2,2,2,unacc,60,19,unacc,True,7
190,3,2,3,0,0,1,unacc,5,1,unacc,True,7
193,3,2,3,0,1,1,unacc,5,1,unacc,True,7
197,3,2,3,0,2,2,unacc,7,3,unacc,True,7
198,3,2,3,1,0,0,unacc,2,0,unacc,True,7
201,3,2,3,1,1,0,unacc,2,0,unacc,True,7
203,3,2,3,1,1,2,unacc,69,21,unacc,True,7
205,3,2,3,1,2,1,unacc,132,49,unacc,True,7
206,3,2,3,1,2,2,unacc,69,21,unacc,True,7
210,3,2,3,2,1,0,unacc,2,0,unacc,True,7
217,3,1,0,0,0,1,unacc,5,1,unacc,True,7
218,3,1,0,0,0,2,unacc,7,3,unacc,True,7
222,3,1,0,0,2,0,unacc,2,0,unacc,True,7
224,3,1,0,0,2,2,unacc,7,3,unacc,True,7
225,3,1,0,1,0,0,unacc,2,0,unacc,True,7
229,3,1,0,1,1,1,unacc,44,15,unacc,True,7
234,3,1,0,2,0,0,unacc,2,0,unacc,True,7
236,3,1,0,2,0,2,unacc,63,19,acc,False,7
237,3,1,0,2,1,0,unacc,2,0,unacc,True,7
238,3,1,0,2,1,1,unacc,34,12,acc,False,7
240,3,1,0,2,2,0,unacc,2,0,unacc,True,7
245,3,1,1,0,0,2,unacc,7,3,unacc,True,7
246,3,1,1,0,1,0,unacc,2,0,unacc,True,7
249,3,1,1,0,2,0,unacc,2,0,unacc,True,7
252,3,1,1,1,0,0,unacc,2,0,unacc,True,7
255,3,1,1,1,1,0,unacc,2,0,unacc,True,7
256,3,1,1,1,1,1,unacc,44,15,unacc,True,7
262,3,1,1,2,0,1,unacc,96,33,acc,False,7
271,3,1,2,0,0,1,unacc,5,1,unacc,True,7
273,3,1,2,0,1,0,unacc,2,0,unacc,True,7
276,3,1,2,0,2,0,unacc,2,0,unacc,True,7
279,3,1,2,1,0,0,unacc,2,0,unacc,True,7
282,3,1,2,1,1,0,unacc,2,0,unacc,True,7
285,3,1,2,1,2,0,unacc,2,0,unacc,True,7
291,3,1,2,2,1,0,unacc,2,0,unacc,True,7
297,3,1,3,0,0,0,unacc,2,0,unacc,True,7
298,3,1,3,0,0,1,unacc,5,1,unacc,True,7
300,3,1,3,0,1,0,unacc,2,0,unacc,True,7
304,3,1,3,0,2,1,unacc,5,1,unacc,True,7
306,3,1,3,1,0,0,unacc,2,0,unacc,True,7
309,3,1,3,1,1,0,unacc,2,0,unacc,True,7
312,3,1,3,1,2,0,unacc,2,0,unacc,True,7
316,3,1,3,2,0,1,unacc,95,33,acc,False,7
318,3,1,3,2,1,0,unacc,2,0,unacc,True,7
321,3,1,3,2,2,0,unacc,2,0,unacc,True,7
326,3,0,0,0,0,2,unacc,7,3,unacc,True,7
327,3,0,0,0,1,0,unacc,2,0,unacc,True,7
329,3,0,0,0,1,2,unacc,7,3,unacc,True,7
333,3,0,0,1,0,0,unacc,2,0,unacc,True,7
336,3,0,0,1,1,0,unacc,2,0,unacc,True,7
343,3,0,0,2,0,1,unacc,97,36,unacc,True,7
351,3,0,1,0,0,0,unacc,2,0,unacc,True,7
352,3,0,1,0,0,1,unacc,5,1,unacc,True,7
356,3,0,1,0,1,2,unacc,7,3,unacc,True,7
358,3,0,1,0,2,1,unacc,5,1,unacc,True,7
359,3,0,1,0,2,2,unacc,7,3,unacc,True,7
360,3,0,1,1,0,0,unacc,2,0,unacc,True,7
364,3,0,1,1,1,1,unacc,44,15,unacc,True,7
370,3,0,1,2,0,1,unacc,99,37,acc,False,7
372,3,0,1,2,1,0,unacc,2,0,unacc,True,7
375,3,0,1,2,2,0,unacc,2,0,unacc,True,7
378,3,0,2,0,0,0,unacc,2,0,unacc,True,7
382,3,0,2,0,1,1,unacc,5,1,unacc,True,7
383,3,0,2,0,1,2,unacc,7,3,unacc,True,7
385,3,0,2,0,2,1,unacc,5,1,unacc,True,7
393,3,0,2,1,2,0,unacc,2,0,unacc,True,7
396,3,0,2,2,0,0,unacc,2,0,unacc,True,7
402,3,0,2,2,2,0,unacc,2,0,unacc,True,7
410,3,0,3,0,1,2,unacc,7,3,unacc,True,7
411,3,0,3,0,2,0,unacc,2,0,unacc,True,7
415,3,0,3,1,0,1,unacc,113,42,unacc,True,7
424,3,0,3,2,0,1,unacc,106,39,acc,False,7
426,3,0,3,2,1,0,unacc,2,0,unacc,True,7
432,2,3,0,0,0,0,unacc,2,0,unacc,True,7
433,2,3,0,0,0,1,unacc,5,1,unacc,True,7
436,2,3,0,0,1,1,unacc,5,1,unacc,True,7
437,2,3,0,0,1,2,unacc,7,3,unacc,True,7
438,2,3,0,0,2,0,unacc,2,0,unacc,True,7
439,2,3,0,0,2,1,unacc,5,1,unacc,True,7
441,2,3,0,1,0,0,unacc,2,0,unacc,True,7
443,2,3,0,1,0,2,unacc,72,22,unacc,True,7
444,2,3,0,1,1,0,unacc,2,0,unacc,True,7
445,2,3,0,1,1,1,unacc,47,15,acc,False,7
446,2,3,0,1,1,2,unacc,72,22,unacc,True,7
447,2,3,0,1,2,0,unacc,2,0,unacc,True,7
452,2,3,0,2,0,2,unacc,52,17,unacc,True,7
453,2,3,0,2,1,0,unacc,2,0,unacc,True,7
456,2,3,0,2,2,0,unacc,2,0,unacc,True,7
462,2,3,1,0,1,0,unacc,2,0,unacc,True,7
468,2,3,1,1,0,0,unacc,2,0,unacc,True,7
470,2,3,1,1,0,2,unacc,72,22,unacc,True,7
472,2,3,1,1,1,1,unacc,47,15,acc,False,7
475,2,3,1,1,2,1,unacc,127,48,unacc,True,7
476,2,3,1,1,2,2,unacc,72,22,unacc,True,7
478,2,3,1,2,0,1,unacc,29,11,unacc,True,7
481,2,3,1,2,1,1,unacc,29,11,unacc,True,7
484,2,3,1,2,2,1,unacc,29,11,unacc,True,7
487,2,3,2,0,0,1,unacc,5,1,unacc,True,7
488,2,3,2,0,0,2,unacc,7,3,unacc,True,7
490,2,3,2,0,1,1,unacc,5,1,unacc,True,7
491,2,3,2,0,1,2,unacc,7,3,unacc,True,7
492,2,3,2,0,2,0,unacc,2,0,unacc,True,7
496,2,3,2,1,0,1,unacc,41,14,unacc,True,7
498,2,3,2,1,1,0,unacc,2,0,unacc,True,7
500,2,3,2,1,1,2,unacc,72,22,unacc,True,7
501,2,3,2,1,2,0,unacc,2,0,unacc,True,7
505,2,3,2,2,0,1,unacc,29,11,unacc,True,7
507,2,3,2,2,1,0,unacc,2,0,unacc,True,7
519,2,3,3,0,2,0,unacc,2,0,unacc,True,7
522,2,3,3,1,0,0,unacc,2,0,unacc,True,7
525,2,3,3,1,1,0,unacc,2,0,unacc,True,7
527,2,3,3,1,1,2,unacc,72,22,unacc,True,7
529,2,3,3,1,2,1,unacc,127,48,unacc,True,7
530,2,3,3,1,2,2,unacc,72,22,unacc,True,7
533,2,3,3,2,0,2,unacc,52,17,unacc,True,7
537,2,3,3,2,2,0,unacc,2,0,unacc,True,7
540,2,2,0,0,0,0,unacc,2,0,unacc,True,7
541,2,2,0,0,0,1,unacc,5,1,unacc,True,7
543,2,2,0,0,1,0,unacc,2,0,unacc,True,7
546,2,2,0,0,2,0,unacc,2,0,unacc,True,7
547,2,2,0,0,2,1,unacc,5,1,unacc,True,7
549,2,2,0,1,0,0,unacc,2,0,unacc,True,7
553,2,2,0,1,1,1,unacc,47,15,acc,False,7
555,2,2,0,1,2,0,unacc,2,0,unacc,True,7
558,2,2,0,2,0,0,unacc,2,0,unacc,True,7
560,2,2,0,2,0,2,unacc,55,17,acc,False,7
561,2,2,0,2,1,0,unacc,2,0,unacc,True,7
564,2,2,0,2,2,0,unacc,2,0,unacc,True,7
567,2,2,1,0,0,0,unacc,2,0,unacc,True,7
568,2,2,1,0,0,1,unacc,5,1,unacc,True,7
569,2,2,1,0,0,2,unacc,7,3,unacc,True,7
570,2,2,1,0,1,0,unacc,2,0,unacc,True,7
573,2,2,1,0,2,0,unacc,2,0,unacc,True,7
575,2,2,1,0,2,2,unacc,7,3,unacc,True,7
580,2,2,1,1,1,1,unacc,47,15,acc,False,7
591,2,2,1,2,2,0,unacc,2,0,unacc,True,7
595,2,2,2,0,0,1,unacc,5,1,unacc,True,7
600,2,2,2,0,2,0,unacc,2,0,unacc,True,7
601,2,2,2,0,2,1,unacc,5,1,unacc,True,7
602,2,2,2,0,2,2,unacc,7,3,unacc,True,7
613,2,2,2,2,0,1,unacc,85,26,unacc,True,7
623,2,2,3,0,0,2,unacc,7,3,unacc,True,7
626,2,2,3,0,1,2,unacc,7,3,unacc,True,7
627,2,2,3,0,2,0,unacc,2,0,unacc,True,7
633,2,2,3,1,1,0,unacc,2,0,unacc,True,7
636,2,2,3,1,2,0,unacc,2,0,unacc,True,7
639,2,2,3,2,0,0,unacc,2,0,unacc,True,7
640,2,2,3,2,0,1,unacc,85,26,unacc,True,7
642,2,2,3,2,1,0,unacc,2,0,unacc,True,7
652,2,1,0,0,1,1,unacc,5,1,unacc,True,7
654,2,1,0,0,2,0,unacc,2,0,unacc,True,7
655,2,1,0,0,2,1,unacc,5,1,unacc,True,7
656,2,1,0,0,2,2,unacc,7,3,unacc,True,7
657,2,1,0,1,0,0,unacc,2,0,unacc,True,7
658,2,1,0,1,0,1,unacc,117,43,unacc,True,7
660,2,1,0,1,1,0,unacc,2,0,unacc,True,7
661,2,1,0,1,1,1,unacc,47,15,acc,False,7
670,2,1,0,2,1,1,unacc,34,12,acc,False,7
675,2,1,1,0,0,0,unacc,2,0,unacc,True,7
676,2,1,1,0,0,1,unacc,5,1,unacc,True,7
677,2,1,1,0,0,2,unacc,7,3,unacc,True,7
679,2,1,1,0,1,1,unacc,5,1,unacc,True,7
682,2,1,1,0,2,1,unacc,5,1,unacc,True,7
687,2,1,1,1,1,0,unacc,2,0,unacc,True,7
693,2,1,1,2,0,0,unacc,2,0,unacc,True,7
703,2,1,2,0,0,1,unacc,5,1,unacc,True,7
705,2,1,2,0,1,0,unacc,2,0,unacc,True,7
709,2,1,2,0,2,1,unacc,5,1,unacc,True,7
711,2,1,2,1,0,0,unacc,2,0,unacc,True,7
712,2,1,2,1,0,1,unacc,117,43,unacc,True,7
721,2,1,2,2,0,1,unacc,95,33,acc,False,7
729,2,1,3,0,0,0,unacc,2,0,unacc,True,7
732,2,1,3,0,1,0,unacc,2,0,unacc,True,7
735,2,1,3,0,2,0,unacc,2,0,unacc,True,7
736,2,1,3,0,2,1,unacc,5,1,unacc,True,7
738,2,1,3,1,0,0,unacc,2,0,unacc,True,7
739,2,1,3,1,0,1,unacc,117,43,unacc,True,7
757,2,0,0,0,0,1,unacc,5,1,unacc,True,7
764,2,0,0,0,2,2,unacc,7,3,unacc,True,7
765,2,0,0,1,0,0,unacc,2,0,unacc,True,7
766,2,0,0,1,0,1,unacc,114,42,unacc,True,7
768,2,0,0,1,1,0,unacc,2,0,unacc,True,7
769,2,0,0,1,1,1,unacc,47,15,acc,False,7
774,2,0,0,2,0,0,unacc,2,0,unacc,True,7
777,2,0,0,2,1,0,unacc,2,0,unacc,True,7
778,2,0,0,2,1,1,unacc,98,36,unacc,True,7
780,2,0,0,2,2,0,unacc,2,0,unacc,True,7
783,2,0,1,0,0,0,unacc,2,0,unacc,True,7
785,2,0,1,0,0,2,unacc,7,3,unacc,True,7
786,2,0,1,0,1,0,unacc,2,0,unacc,True,7
787,2,0,1,0,1,1,unacc,5,1,unacc,True,7
788,2,0,1,0,1,2,unacc,7,3,unacc,True,7
792,2,0,1,1,0,0,unacc,2,0,unacc,True,7
798,2,0,1,1,2,0,unacc,2,0,unacc,True,7
802,2,0,1,2,0,1,unacc,100,37,acc,False,7
807,2,0,1,2,2,0,unacc,2,0,unacc,True,7
812,2,0,2,0,0,2,unacc,7,3,unacc,True,7
814,2,0,2,0,1,1,unacc,5,1,unacc,True,7
816,2,0,2,0,2,0,unacc,2,0,unacc,True,7
817,2,0,2,0,2,1,unacc,5,1,unacc,True,7
818,2,0,2,0,2,2,unacc,7,3,unacc,True,7
825,2,0,2,1,2,0,unacc,2,0,unacc,True,7
829,2,0,2,2,0,1,unacc,104,38,acc,False,7
834,2,0,2,2,2,0,unacc,2,0,unacc,True,7
841,2,0,3,0,1,1,unacc,5,1,unacc,True,7
842,2,0,3,0,1,2,unacc,7,3,unacc,True,7
843,2,0,3,0,2,0,unacc,2,0,unacc,True,7
844,2,0,3,0,2,1,unacc,5,1,unacc,True,7
845,2,0,3,0,2,2,unacc,7,3,unacc,True,7
849,2,0,3,1,1,0,unacc,2,0,unacc,True,7
855,2,0,3,2,0,0,unacc,2,0,unacc,True,7
858,2,0,3,2,1,0,unacc,2,0,unacc,True,7
866,1,3,0,0,0,2,unacc,7,3,unacc,True,7
869,1,3,0,0,1,2,unacc,7,3,unacc,True,7
870,1,3,0,0,2,0,unacc,2,0,unacc,True,7
871,1,3,0,0,2,1,unacc,5,1,unacc,True,7
876,1,3,0,1,1,0,unacc,2,0,unacc,True,7
883,1,3,0,2,0,1,unacc,90,31,unacc,True,7
886,1,3,0,2,1,1,unacc,90,31,unacc,True,7
893,1,3,1,0,0,2,unacc,7,3,unacc,True,7
894,1,3,1,0,1,0,unacc,2,0,unacc,True,7
904,1,3,1,1,1,1,unacc,125,46,acc,False,7
912,1,3,1,2,1,0,unacc,2,0,unacc,True,7
915,1,3,1,2,2,0,unacc,2,0,unacc,True,7
921,1,3,2,0,1,0,unacc,2,0,unacc,True,7
930,1,3,2,1,1,0,unacc,2,0,unacc,True,7
939,1,3,2,2,1,0,unacc,2,0,unacc,True,7
945,1,3,3,0,0,0,unacc,2,0,unacc,True,7
946,1,3,3,0,0,1,unacc,5,1,unacc,True,7
949,1,3,3,0,1,1,unacc,5,1,unacc,True,7
950,1,3,3,0,1,2,unacc,7,3,unacc,True,7
951,1,3,3,0,2,0,unacc,2,0,unacc,True,7
953,1,3,3,0,2,2,unacc,7,3,unacc,True,7
954,1,3,3,1,0,0,unacc,2,0,unacc,True,7
963,1,3,3,2,0,0,unacc,2,0,unacc,True,7
964,1,3,3,2,0,1,unacc,90,31,unacc,True,7
966,1,3,3,2,1,0,unacc,2,0,unacc,True,7
972,1,2,0,0,0,0,unacc,2,0,unacc,True,7
973,1,2,0,0,0,1,unacc,5,1,unacc,True,7
977,1,2,0,0,1,2,unacc,7,3,unacc,True,7
978,1,2,0,0,2,0,unacc,2,0,unacc,True,7
980,1,2,0,0,2,2,unacc,7,3,unacc,True,7
991,1,2,0,2,0,1,unacc,28,10,acc,False,7
996,1,2,0,2,2,0,unacc,2,0,unacc,True,7
999,1,2,1,0,0,0,unacc,2,0,unacc,True,7
1001,1,2,1,0,0,2,unacc,7,3,unacc,True,7
1002,1,2,1,0,1,0,unacc,2,0,unacc,True,7
1004,1,2,1,0,1,2,unacc,7,3,unacc,True,7
1005,1,2,1,0,2,0,unacc,2,0,unacc,True,7
1012,1,2,1,1,1,1,unacc,125,46,acc,False,7
1018,1,2,1,2,0,1,unacc,28,10,acc,False,7
1020,1,2,1,2,1,0,unacc,2,0,unacc,True,7
1023,1,2,1,2,2,0,unacc,2,0,unacc,True,7
1027,1,2,2,0,0,1,unacc,5,1,unacc,True,7
1029,1,2,2,0,1,0,unacc,2,0,unacc,True,7
1033,1,2,2,0,2,1,unacc,5,1,unacc,True,7
1034,1,2,2,0,2,2,unacc,7,3,unacc,True,7
1036,1,2,2,1,0,1,unacc,110,40,unacc,True,7
1041,1,2,2,1,2,0,unacc,2,0,unacc,True,7
1047,1,2,2,2,1,0,unacc,2,0,unacc,True,7
1050,1,2,2,2,2,0,unacc,2,0,unacc,True,7
1056,1,2,3,0,1,0,unacc,2,0,unacc,True,7
1061,1,2,3,0,2,2,unacc,7,3,unacc,True,7
1062,1,2,3,1,0,0,unacc,2,0,unacc,True,7
1063,1,2,3,1,0,1,unacc,110,40,unacc,True,7
1065,1,2,3,1,1,0,unacc,2,0,unacc,True,7
1068,1,2,3,1,2,0,unacc,2,0,unacc,True,7
1071,1,2,3,2,0,0,unacc,2,0,unacc,True,7
1072,1,2,3,2,0,1,unacc,28,10,acc,False,7
1074,1,2,3,2,1,0,unacc,2,0,unacc,True,7
1086,1,1,0,0,2,0,unacc,2,0,unacc,True,7
1087,1,1,0,0,2,1,unacc,5,1,unacc,True,7
1089,1,1,0,1,0,0,unacc,2,0,unacc,True,7
1092,1,1,0,1,1,0,unacc,2,0,unacc,True,7
1098,1,1,0,2,0,0,unacc,2,0,unacc,True,7
1100,1,1,0,2,0,2,unacc,151,58,acc,False,7
1104,1,1,0,2,2,0,unacc,2,0,unacc,True,7
1111,1,1,1,0,1,1,unacc,5,1,unacc,True,7
1113,1,1,1,0,2,0,unacc,2,0,unacc,True,7
1116,1,1,1,1,0,0,unacc,2,0,unacc,True,7
1119,1,1,1,1,1,0,unacc,2,0,unacc,True,7
1134,1,1,2,0,0,0,unacc,2,0,unacc,True,7
1135,1,1,2,0,0,1,unacc,5,1,unacc,True,7
1137,1,1,2,0,1,0,unacc,2,0,unacc,True,7
1140,1,1,2,0,2,0,unacc,2,0,unacc,True,7
1143,1,1,2,1,0,0,unacc,2,0,unacc,True,7
1158,1,1,2,2,2,0,unacc,2,0,unacc,True,7
1161,1,1,3,0,0,0,unacc,2,0,unacc,True,7
1163,1,1,3,0,0,2,unacc,7,3,unacc,True,7
1166,1,1,3,0,1,2,unacc,7,3,unacc,True,7
1167,1,1,3,0,2,0,unacc,2,0,unacc,True,7
1170,1,1,3,1,0,0,unacc,2,0,unacc,True,7
1176,1,1,3,1,2,0,unacc,2,0,unacc,True,7
1188,1,0,0,0,0,0,unacc,2,0,unacc,True,7
1189,1,0,0,0,0,1,unacc,5,1,unacc,True,7
1190,1,0,0,0,0,2,unacc,7,3,unacc,True,7
1193,1,0,0,0,1,2,unacc,7,3,unacc,True,7
1203,1,0,0,1,2,0,unacc,2,0,unacc,True,7
1206,1,0,0,2,0,0,unacc,2,0,unacc,True,7
1208,1,0,0,2,0,2,unacc,59,18,vgood,False,7
1212,1,0,0,2,2,0,unacc,2,0,unacc,True,7
1216,1,0,1,0,0,1,unacc,5,1,unacc,True,7
1217,1,0,1,0,0,2,unacc,7,3,unacc,True,7
1218,1,0,1,0,1,0,unacc,2,0,unacc,True,7
1219,1,0,1,0,1,1,unacc,5,1,unacc,True,7
1220,1,0,1,0,1,2,unacc,7,3,unacc,True,7
1222,1,0,1,0,2,1,unacc,5,1,unacc,True,7
1224,1,0,1,1,0,0,unacc,2,0,unacc,True,7
1239,1,0,1,2,2,0,unacc,2,0,unacc,True,7
1247,1,0,2,0,1,2,unacc,7,3,unacc,True,7
1249,1,0,2,0,2,1,unacc,5,1,unacc,True,7
1269,1,0,3,0,0,0,unacc,2,0,unacc,True,7
1271,1,0,3,0,0,2,unacc,7,3,unacc,True,7
1273,1,0,3,0,1,1,unacc,5,1,unacc,True,7
1275,1,0,3,0,2,0,unacc,2,0,unacc,True,7
1277,1,0,3,0,2,2,unacc,7,3,unacc,True,7
1281,1,0,3,1,1,0,unacc,2,0,unacc,True,7
1297,0,3,0,0,0,1,unacc,5,1,unacc,True,7
1301,0,3,0,0,1,2,unacc,7,3,unacc,True,7
1302,0,3,0,0,2,0,unacc,2,0,unacc,True,7
1303,0,3,0,0,2,1,unacc,5,1,unacc,True,7
1315,0,3,0,2,0,1,unacc,92,32,unacc,True,7
1318,0,3,0,2,1,1,unacc,93,32,acc,False,7
1326,0,3,1,0,1,0,unacc,2,0,unacc,True,7
1327,0,3,1,0,1,1,unacc,5,1,unacc,True,7
1328,0,3,1,0,1,2,unacc,7,3,unacc,True,7
1338,0,3,1,1,2,0,unacc,2,0,unacc,True,7
1347,0,3,1,2,2,0,unacc,2,0,unacc,True,7
1350,0,3,2,0,0,0,unacc,2,0,unacc,True,7
1357,0,3,2,0,2,1,unacc,5,1,unacc,True,7
1359,0,3,2,1,0,0,unacc,2,0,unacc,True,7
1362,0,3,2,1,1,0,unacc,2,0,unacc,True,7
1378,0,3,3,0,0,1,unacc,5,1,unacc,True,7
1380,0,3,3,0,1,0,unacc,2,0,unacc,True,7
1383,0,3,3,0,2,0,unacc,2,0,unacc,True,7
1386,0,3,3,1,0,0,unacc,2,0,unacc,True,7
1389,0,3,3,1,1,0,unacc,2,0,unacc,True,7
1392,0,3,3,1,2,0,unacc,2,0,unacc,True,7
1396,0,3,3,2,0,1,unacc,92,32,unacc,True,7
1404,0,2,0,0,0,0,unacc,2,0,unacc,True,7
1406,0,2,0,0,0,2,unacc,7,3,unacc,True,7
1409,0,2,0,0,1,2,unacc,7,3,unacc,True,7
1410,0,2,0,0,2,0,unacc,2,0,unacc,True,7
1411,0,2,0,0,2,1,unacc,5,1,unacc,True,7
1419,0,2,0,1,2,0,unacc,2,0,unacc,True,7
1422,0,2,0,2,0,0,unacc,2,0,unacc,True,7
1424,0,2,0,2,0,2,unacc,159,66,acc,False,7
1425,0,2,0,2,1,0,unacc,2,0,unacc,True,7
1428,0,2,0,2,2,0,unacc,2,0,unacc,True,7
1432,0,2,1,0,0,1,unacc,5,1,unacc,True,7
1433,0,2,1,0,0,2,unacc,7,3,unacc,True,7
1439,0,2,1,0,2,2,unacc,7,3,unacc,True,7
1461,0,2,2,0,1,0,unacc,2,0,unacc,True,7
1466,0,2,2,0,2,2,unacc,7,3,unacc,True,7
1467,0,2,2,1,0,0,unacc,2,0,unacc,True,7
1470,0,2,2,1,1,0,unacc,2,0,unacc,True,7
1476,0,2,2,2,0,0,unacc,2,0,unacc,True,7
1482,0,2,2,2,2,0,unacc,2,0,unacc,True,7
1485,0,2,3,0,0,0,unacc,2,0,unacc,True,7
1490,0,2,3,0,1,2,unacc,7,3,unacc,True,7
1491,0,2,3,0,2,0,unacc,2,0,unacc,True,7
1493,0,2,3,0,2,2,unacc,7,3,unacc,True,7
1494,0,2,3,1,0,0,unacc,2,0,unacc,True,7
1497,0,2,3,1,1,0,unacc,2,0,unacc,True,7
1506,0,2,3,2,1,0,unacc,2,0,unacc,True,7
1509,0,2,3,2,2,0,unacc,2,0,unacc,True,7
1513,0,1,0,0,0,1,unacc,5,1,unacc,True,7
1518,0,1,0,0,2,0,unacc,2,0,unacc,True,7
1519,0,1,0,0,2,1,unacc,5,1,unacc,True,7
1520,0,1,0,0,2,2,unacc,7,3,unacc,True,7
1521,0,1,0,1,0,0,unacc,2,0,unacc,True,7
1530,0,1,0,2,0,0,unacc,2,0,unacc,True,7
1545,0,1,1,0,2,0,unacc,2,0,unacc,True,7
1548,0,1,1,1,0,0,unacc,2,0,unacc,True,7
1557,0,1,1,2,0,0,unacc,2,0,unacc,True,7
1563,0,1,1,2,2,0,unacc,2,0,unacc,True,7
1566,0,1,2,0,0,0,unacc,2,0,unacc,True,7
1567,0,1,2,0,0,1,unacc,5,1,unacc,True,7
1568,0,1,2,0,0,2,unacc,7,3,unacc,True,7
1569,0,1,2,0,1,0,unacc,2,0,unacc,True,7
1578,0,1,2,1,1,0,unacc,2,0,unacc,True,7
1587,0,1,2,2,1,0,unacc,2,0,unacc,True,7
1598,0,1,3,0,1,2,unacc,7,3,unacc,True,7
1605,0,1,3,1,1,0,unacc,2,0,unacc,True,7
1611,0,1,3,2,0,0,unacc,2,0,unacc,True,7
1621,0,0,0,0,0,1,unacc,5,1,unacc,True,7
1622,0,0,0,0,0,2,unacc,7,3,unacc,True,7
1626,0,0,0,0,2,0,unacc,2,0,unacc,True,7
1627,0,0,0,0,2,1,unacc,5,1,unacc,True,7
1629,0,0,0,1,0,0,unacc,2,0,unacc,True,7
