,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
1340,M,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9,170,93,8.705882352941176,0.08650519031141912,4
420,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,239,148,11.535836177474405,6.072103344243954,4
2495,M,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12,170,93,8.705882352941176,10.851211072664364,4
295,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6,212,124,11.333333333333334,28.44444444444445,4
2062,M,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7,170,93,8.705882352941176,2.910034602076122,4
1096,I,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7,212,124,11.333333333333334,18.777777777777782,4
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,239,148,11.535836177474405,55.71374156949991,4
3304,F,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16,198,113,9.2,46.24000000000001,4
3018,I,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,9,212,124,11.333333333333334,5.444444444444447,4
1882,M,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8,170,93,8.705882352941176,0.4982698961937706,4
2413,F,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12,198,113,9.2,7.840000000000004,4
1022,F,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11,239,148,11.535836177474405,0.2871204090903817,4
4081,M,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11,240,148,11.49134948096886,0.24142431244836887,4
3157,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9,198,113,9.2,0.039999999999999716,4
3337,I,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,15,241,148,12.03448275862069,8.79429250891795,4
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,170,93,8.705882352941176,28.027681660899663,4
669,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13,198,113,9.2,14.440000000000005,4
3070,F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9,239,148,11.535836177474405,6.430465118988001,4
1336,M,0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10,170,93,8.705882352941176,1.6747404844290676,4
526,M,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3,170,93,8.705882352941176,32.55709342560553,4
675,F,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,239,148,11.535836177474405,109.49872450465348,4
2055,I,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,9,212,124,11.333333333333334,5.444444444444447,4
748,M,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,240,148,11.49134948096886,6.293327426635204,4
2829,I,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7,212,124,11.333333333333334,18.777777777777782,4
1050,F,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,239,148,11.535836177474405,0.2871204090903817,4
1019,M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11,240,148,11.49134948096886,0.24142431244836887,4
606,M,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9,170,93,8.705882352941176,0.08650519031141912,4
864,M,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11,240,148,11.49134948096886,0.24142431244836887,4
484,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,240,148,11.49134948096886,0.2587253505106473,4
3653,I,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9,212,124,11.333333333333334,5.444444444444447,4
2864,I,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6,212,124,11.333333333333334,28.44444444444445,4
161,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13,239,148,11.535836177474405,2.143775699192763,4
1275,I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9,212,124,11.333333333333334,5.444444444444447,4
1919,I,0.605,0.49,0.165,1.071,0.482,0.1935,0.352,10,241,148,12.03448275862069,4.139120095124855,4
1562,I,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7,212,124,11.333333333333334,18.777777777777782,4
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,198,113,9.2,0.039999999999999716,4
3109,I,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7,212,124,11.333333333333334,18.777777777777782,4
1446,I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5,212,124,11.333333333333334,40.11111111111112,4
1640,F,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8,239,148,11.535836177474405,12.50213747393681,4
1208,M,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10,240,148,11.49134948096886,2.2241232743860904,4
1351,F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,12,239,148,11.535836177474405,0.21544805414157234,4
2243,M,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10,170,93,8.705882352941176,1.6747404844290676,4
2845,F,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,10,239,148,11.535836177474405,2.3587927640391912,4
2355,M,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13,240,148,11.49134948096886,2.2760263885729257,4
2828,M,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9,170,93,8.705882352941176,0.08650519031141912,4
1450,I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7,212,124,11.333333333333334,18.777777777777782,4
1645,M,0.58,0.43,0.13,0.798,0.365,0.173,0.2285,10,170,93,8.705882352941176,1.6747404844290676,4
2667,F,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7,198,113,9.2,4.839999999999997,4
832,I,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9,212,124,11.333333333333334,5.444444444444447,4
258,F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15,239,148,11.535836177474405,12.000430989295143,4
1115,M,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9,170,93,8.705882352941176,0.08650519031141912,4
662,F,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,198,113,9.2,0.6400000000000011,4
1768,I,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8,212,124,11.333333333333334,11.111111111111114,4
1174,F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9,239,148,11.535836177474405,6.430465118988001,4
3090,M,0.46,0.355,0.14,0.491,0.207,0.115,0.174,10,170,93,8.705882352941176,1.6747404844290676,4
3623,M,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10,240,148,11.49134948096886,2.2241232743860904,4
2623,F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10,239,148,11.535836177474405,2.3587927640391912,4
992,F,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,239,148,11.535836177474405,12.50213747393681,4
3830,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14,170,93,8.705882352941176,28.027681660899663,4
2034,F,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14,239,148,11.535836177474405,6.072103344243954,4
308,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,170,93,8.705882352941176,28.027681660899663,4
2221,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17,240,148,11.49134948096886,30.34523054082204,4
906,I,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6,212,124,11.333333333333334,28.44444444444445,4
1870,I,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8,212,124,11.333333333333334,11.111111111111114,4
2396,I,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,14,241,148,12.03448275862069,3.8632580261593312,4
2888,I,0.51,0.4,0.125,0.5935,0.239,0.13,0.204,8,212,124,11.333333333333334,11.111111111111114,4
1429,I,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3,212,124,11.333333333333334,69.44444444444446,4
3677,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11,240,148,11.49134948096886,0.24142431244836887,4
3973,I,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7,212,124,11.333333333333334,18.777777777777782,4
1215,I,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5,212,124,11.333333333333334,40.11111111111112,4
2272,M,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15,240,148,11.49134948096886,12.310628464697484,4
2994,M,0.61,0.475,0.175,1.024,0.409,0.261,0.322,9,240,148,11.49134948096886,6.206822236323812,4
688,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11,170,93,8.705882352941176,5.262975778546716,4
1314,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10,212,124,11.333333333333334,1.7777777777777795,4
2983,F,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8,198,113,9.2,1.4399999999999984,4
3848,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14,239,148,11.535836177474405,6.072103344243954,4
2833,F,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9,198,113,9.2,0.039999999999999716,4
879,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8,239,148,11.535836177474405,12.50213747393681,4
3494,F,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9,198,113,9.2,0.039999999999999716,4
165,M,0.725,0.57,0.19,2.55,1.0705,0.483,0.725,14,240,148,11.49134948096886,6.293327426635204,4
2008,I,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7,212,124,11.333333333333334,18.777777777777782,4
2109,M,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13,240,148,11.49134948096886,2.2760263885729257,4
3482,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7,212,124,11.333333333333334,18.777777777777782,4
3329,F,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10,198,113,9.2,0.6400000000000011,4
1572,I,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9,212,124,11.333333333333334,5.444444444444447,4
3076,F,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11,239,148,11.535836177474405,0.2871204090903817,4
1760,F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11,239,148,11.535836177474405,0.2871204090903817,4
1049,M,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,240,148,11.49134948096886,2.2241232743860904,4
2851,F,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12,239,148,11.535836177474405,0.21544805414157234,4
2261,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11,240,148,11.49134948096886,0.24142431244836887,4
3140,M,0.55,0.425,0.16,0.97,0.2885,0.139,0.48,20,240,148,11.49134948096886,72.39713365500887,4
2020,M,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,9,170,93,8.705882352941176,0.08650519031141912,4
958,I,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8,212,124,11.333333333333334,11.111111111111114,4
897,I,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6,212,124,11.333333333333334,28.44444444444445,4
2546,I,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4,212,124,11.333333333333334,53.777777777777786,4
1039,F,0.66,0.475,0.18,1.3695,0.641,0.294,0.335,6,239,148,11.535836177474405,30.645482183834428,4
3429,I,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6,212,124,11.333333333333334,28.44444444444445,4
829,I,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,7,212,124,11.333333333333334,18.777777777777782,4
1530,M,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11,240,148,11.49134948096886,0.24142431244836887,4
3643,I,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,212,124,11.333333333333334,11.111111111111114,4
1016,M,0.63,0.485,0.155,1.278,0.637,0.275,0.31,8,240,148,11.49134948096886,12.189521198261534,4
1790,F,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10,239,148,11.535836177474405,2.3587927640391912,4
248,I,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7,212,124,11.333333333333334,18.777777777777782,4
13,F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10,198,113,9.2,0.6400000000000011,4
2675,M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10,240,148,11.49134948096886,2.2241232743860904,4
723,M,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15,240,148,11.49134948096886,12.310628464697484,4
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,240,148,11.49134948096886,6.293327426635204,4
486,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,240,148,11.49134948096886,0.24142431244836887,4
1839,I,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,11,212,124,11.333333333333334,0.11111111111111151,4
481,M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17,240,148,11.49134948096886,30.34523054082204,4
4052,M,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13,240,148,11.49134948096886,2.2760263885729257,4
1498,M,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11,240,148,11.49134948096886,0.24142431244836887,4
3852,M,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12,240,148,11.49134948096886,0.2587253505106473,4
385,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9,198,113,9.2,0.039999999999999716,4
3013,I,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,8,212,124,11.333333333333334,11.111111111111114,4
2686,M,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11,240,148,11.49134948096886,0.24142431244836887,4
1924,F,0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,8,239,148,11.535836177474405,12.50213747393681,4
3666,I,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,241,148,12.03448275862069,16.277051129607617,4
192,M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14,240,148,11.49134948096886,6.293327426635204,4
3430,I,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,6,212,124,11.333333333333334,28.44444444444445,4
1934,M,0.62,0.47,0.15,1.309,0.587,0.4405,0.325,9,240,148,11.49134948096886,6.206822236323812,4
2918,I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,9,241,148,12.03448275862069,9.208085612366235,4
2066,F,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,10,239,148,11.535836177474405,2.3587927640391912,4
240,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17,240,148,11.49134948096886,30.34523054082204,4
3625,F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10,239,148,11.535836177474405,2.3587927640391912,4
4035,I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11,212,124,11.333333333333334,0.11111111111111151,4
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,170,93,8.705882352941176,0.08650519031141912,4
3036,I,0.55,0.445,0.145,0.783,0.3045,0.157,0.265,11,241,148,12.03448275862069,1.0701545778834736,4
2567,F,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,6,198,113,9.2,10.239999999999995,4
2420,M,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13,170,93,8.705882352941176,18.439446366782015,4
253,F,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,15,239,148,11.535836177474405,12.000430989295143,4
3054,M,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12,240,148,11.49134948096886,0.2587253505106473,4
3929,F,0.65,0.515,0.215,1.498,0.564,0.323,0.425,16,239,148,11.535836177474405,19.928758634346334,4
3483,I,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7,212,124,11.333333333333334,18.777777777777782,4
1423,F,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11,239,148,11.535836177474405,0.2871204090903817,4
2162,F,0.71,0.565,0.195,1.817,0.785,0.492,0.49,11,239,148,11.535836177474405,0.2871204090903817,4
1,M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7,170,93,8.705882352941176,2.910034602076122,4
3895,F,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,239,148,11.535836177474405,2.143775699192763,4
2156,M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12,240,148,11.49134948096886,0.2587253505106473,4
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,170,93,8.705882352941176,1.6747404844290676,4
895,I,0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6,212,124,11.333333333333334,28.44444444444445,4
3357,I,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8,212,124,11.333333333333334,11.111111111111114,4
2579,M,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,7,170,93,8.705882352941176,2.910034602076122,4
4115,F,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10,239,148,11.535836177474405,2.3587927640391912,4
2776,M,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10,240,148,11.49134948096886,2.2241232743860904,4
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,198,113,9.2,0.039999999999999716,4
1171,M,0.625,0.48,0.185,1.2065,0.587,0.29,0.286,8,240,148,11.49134948096886,12.189521198261534,4
4135,F,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11,239,148,11.535836177474405,0.2871204090903817,4
4176,M,0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12,240,148,11.49134948096886,0.2587253505106473,4
3971,I,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6,212,124,11.333333333333334,28.44444444444445,4
1696,M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11,240,148,11.49134948096886,0.24142431244836887,4
2936,M,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,11,240,148,11.49134948096886,0.24142431244836887,4
139,M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9,170,93,8.705882352941176,0.08650519031141912,4
3096,F,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9,198,113,9.2,0.039999999999999716,4
2483,F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14,239,148,11.535836177474405,6.072103344243954,4
3219,M,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16,240,148,11.49134948096886,20.327929502759762,4
3699,M,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,240,148,11.49134948096886,0.24142431244836887,4
1795,F,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10,239,148,11.535836177474405,2.3587927640391912,4
1220,I,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7,212,124,11.333333333333334,18.777777777777782,4
3295,M,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,14,170,93,8.705882352941176,28.027681660899663,4
3683,M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10,240,148,11.49134948096886,2.2241232743860904,4
2863,M,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11,240,148,11.49134948096886,0.24142431244836887,4
1496,M,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9,240,148,11.49134948096886,6.206822236323812,4
1532,I,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5,212,124,11.333333333333334,40.11111111111112,4
2490,M,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7,170,93,8.705882352941176,2.910034602076122,4
4088,M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9,240,148,11.49134948096886,6.206822236323812,4
1704,M,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,10,240,148,11.49134948096886,2.2241232743860904,4
801,M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10,170,93,8.705882352941176,1.6747404844290676,4
953,F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7,198,113,9.2,4.839999999999997,4
2710,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11,240,148,11.49134948096886,0.24142431244836887,4
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,240,148,11.49134948096886,6.293327426635204,4
2533,M,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10,240,148,11.49134948096886,2.2241232743860904,4
2010,I,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7,212,124,11.333333333333334,18.777777777777782,4
1619,I,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,10,241,148,12.03448275862069,4.139120095124855,4
2258,M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8,170,93,8.705882352941176,0.4982698961937706,4
141,F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10,239,148,11.535836177474405,2.3587927640391912,4
2975,I,0.32,0.215,0.095,0.305,0.14,0.067,0.0885,6,212,124,11.333333333333334,28.44444444444445,4
3441,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,7,198,113,9.2,4.839999999999997,4
620,M,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10,170,93,8.705882352941176,1.6747404844290676,4
2630,I,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6,212,124,11.333333333333334,28.44444444444445,4
3598,M,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12,240,148,11.49134948096886,0.2587253505106473,4
3451,M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8,240,148,11.49134948096886,12.189521198261534,4
663,F,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,198,113,9.2,7.840000000000004,4
3644,I,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7,212,124,11.333333333333334,18.777777777777782,4
785,M,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15,240,148,11.49134948096886,12.310628464697484,4
2309,M,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,13,170,93,8.705882352941176,18.439446366782015,4
1170,F,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,9,239,148,11.535836177474405,6.430465118988001,4
2214,F,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8,198,113,9.2,1.4399999999999984,4
2385,F,0.45,0.345,0.115,0.496,0.1905,0.117,0.14,12,198,113,9.2,7.840000000000004,4
2126,F,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10,198,113,9.2,0.6400000000000011,4
72,F,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20,239,148,11.535836177474405,71.6420692145511,4
3673,F,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,239,148,11.535836177474405,2.3587927640391912,4
1102,M,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6,170,93,8.705882352941176,7.321799307958473,4
2484,M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14,170,93,8.705882352941176,28.027681660899663,4
991,F,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,7,239,148,11.535836177474405,20.57380982888562,4
3539,I,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8,212,124,11.333333333333334,11.111111111111114,4
1943,F,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11,239,148,11.535836177474405,0.2871204090903817,4
3873,I,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5,212,124,11.333333333333334,40.11111111111112,4
3114,I,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101,7,212,124,11.333333333333334,18.777777777777782,4
3553,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9,212,124,11.333333333333334,5.444444444444447,4
1264,I,0.455,0.33,0.1,0.372,0.358,0.0775,0.11,8,212,124,11.333333333333334,11.111111111111114,4
1274,I,0.475,0.36,0.11,0.492,0.211,0.11,0.15,8,212,124,11.333333333333334,11.111111111111114,4
580,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11,239,148,11.535836177474405,0.2871204090903817,4
1326,M,0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8,170,93,8.705882352941176,0.4982698961937706,4
1868,I,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8,212,124,11.333333333333334,11.111111111111114,4
3551,I,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9,212,124,11.333333333333334,5.444444444444447,4
1958,I,0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,10,241,148,12.03448275862069,4.139120095124855,4
3781,M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10,240,148,11.49134948096886,2.2241232743860904,4
4098,F,0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,9,239,148,11.535836177474405,6.430465118988001,4
112,I,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,9,212,124,11.333333333333334,5.444444444444447,4
1460,M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8,170,93,8.705882352941176,0.4982698961937706,4
179,M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11,240,148,11.49134948096886,0.24142431244836887,4
4105,F,0.715,0.565,0.18,1.79,0.844,0.3535,0.5385,9,239,148,11.535836177474405,6.430465118988001,4
3576,F,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11,239,148,11.535836177474405,0.2871204090903817,4
1105,F,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6,198,113,9.2,10.239999999999995,4
1851,I,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9,212,124,11.333333333333334,5.444444444444447,4
1542,I,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7,212,124,11.333333333333334,18.777777777777782,4
2869,I,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5,212,124,11.333333333333334,40.11111111111112,4
4014,M,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10,240,148,11.49134948096886,2.2241232743860904,4
2447,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6,212,124,11.333333333333334,28.44444444444445,4
915,I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6,212,124,11.333333333333334,28.44444444444445,4
1649,I,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10,241,148,12.03448275862069,4.139120095124855,4
3851,M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10,240,148,11.49134948096886,2.2241232743860904,4
488,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,170,93,8.705882352941176,5.262975778546716,4
3823,F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,9,239,148,11.535836177474405,6.430465118988001,4
732,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,15,240,148,11.49134948096886,12.310628464697484,4
2058,M,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8,170,93,8.705882352941176,0.4982698961937706,4
3586,I,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11,241,148,12.03448275862069,1.0701545778834736,4
2518,M,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8,170,93,8.705882352941176,0.4982698961937706,4
