,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
3528,I,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6,27,12,8.0,4.0,4
4119,I,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4,57,26,8.0,16.0,4
3227,F,0.45,0.35,0.135,0.56,0.231,0.137,0.145,13,171,98,9.5,12.25,4
219,F,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8,51,23,14.0,36.0,4
1293,I,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10,191,114,11.0,1.0,4
1734,M,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12,203,122,8.75,10.5625,4
191,M,0.61,0.485,0.17,1.0225,0.419,0.2405,0.36,12,233,145,12.8,0.6400000000000011,4
3818,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,71,33,8.0,1.0,4
653,M,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,7,155,85,8.666666666666666,2.777777777777776,4
2475,F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12,195,116,13.0,1.0,4
2367,M,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,15,238,147,10.0,25.0,4
476,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,169,96,8.6,0.16000000000000028,4
3615,M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9,203,122,8.75,0.0625,4
4086,M,0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8,198,118,9.0,1.0,4
238,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3,180,106,7.074074074074074,16.59807956104253,4
744,M,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20,167,93,11.0,81.0,4
2630,I,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6,27,12,8.0,4.0,4
315,I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8,183,110,8.692307692307692,0.47928994082840143,4
2373,F,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12,210,128,12.25,0.0625,4
1971,F,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11,76,36,7.0,16.0,4
2747,I,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10,191,114,11.0,1.0,4
3460,M,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,9,123,65,7.0,4.0,4
2317,M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13,216,131,16.0,9.0,4
3542,I,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8,184,110,9.0,1.0,4
3336,F,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,11,97,48,6.0,25.0,4
1751,F,0.71,0.54,0.205,1.5805,0.802,0.287,0.435,10,75,35,14.0,16.0,4
4107,I,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7,182,108,8.333333333333334,1.7777777777777795,4
4016,F,0.64,0.525,0.175,1.382,0.646,0.3115,0.37,9,76,36,7.0,4.0,4
828,I,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,6,109,58,8.0,4.0,4
1582,I,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9,218,132,10.0,1.0,4
605,I,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13,193,115,10.0,9.0,4
3970,I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6,27,12,8.0,4.0,4
1555,I,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8,182,108,8.333333333333334,0.11111111111111151,4
3750,I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8,193,115,10.0,4.0,4
3064,M,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,9,233,145,12.8,14.440000000000005,4
3478,I,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,7,109,58,8.0,1.0,4
1998,I,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7,27,12,8.0,1.0,4
2387,I,0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,11,191,114,11.0,0.0,4
3879,F,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15,205,124,12.0,9.0,4
396,F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,212,129,12.0,4.0,4
914,I,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,7,27,12,8.0,1.0,4
395,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11,27,12,8.0,9.0,4
2816,I,0.325,0.24,0.075,0.1525,0.072,0.0645,0.043,6,27,12,8.0,4.0,4
2785,M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9,203,122,8.75,0.0625,4
3428,I,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4,181,107,6.666666666666667,7.1111111111111125,4
72,F,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20,79,37,16.8,10.239999999999995,4
2702,M,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11,227,139,8.666666666666666,5.444444444444447,4
1832,I,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8,27,12,8.0,0.0,4
1163,M,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9,123,65,7.0,4.0,4
1281,I,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,9,187,112,9.666666666666666,0.44444444444444364,4
3165,F,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,9,103,52,13.0,16.0,4
2815,I,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7,27,12,8.0,1.0,4
3004,F,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,11,76,36,7.0,16.0,4
1838,I,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8,182,108,8.333333333333334,0.11111111111111151,4
3208,I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9,27,12,8.0,1.0,4
1661,M,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10,203,122,8.75,1.5625,4
4136,F,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,9,205,124,12.0,9.0,4
609,M,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12,157,86,10.333333333333334,2.777777777777776,4
3942,F,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18,11,102,52,15.0,16.0,4
1074,I,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,7,182,108,8.333333333333334,1.7777777777777795,4
2032,M,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12,198,118,9.0,9.0,4
1364,M,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12,204,122,9.5,6.25,4
2706,F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11,75,35,14.0,9.0,4
2319,F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15,212,129,12.0,9.0,4
2944,M,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,7,238,147,10.0,9.0,4
2406,F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10,197,117,8.75,1.5625,4
1129,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8,71,33,8.0,0.0,4
3143,I,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4,180,106,7.074074074074074,9.449931412894378,4
2783,M,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11,233,145,12.8,3.2400000000000024,4
199,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10,198,118,9.0,1.0,4
525,M,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4,153,84,8.683333333333334,21.933611111111112,4
689,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11,119,63,8.0,9.0,4
2035,M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9,227,139,8.666666666666666,0.11111111111111151,4
2868,I,0.335,0.26,0.09,0.1965,0.0875,0.041,0.056,7,27,12,8.0,1.0,4
3597,M,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11,75,35,14.0,9.0,4
515,M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6,154,84,9.0,9.0,4
74,F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13,195,116,13.0,0.0,4
1520,M,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10,239,148,14.0,16.0,4
3862,M,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,167,93,11.0,1.0,4
1102,M,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6,160,88,9.666666666666666,13.44444444444444,4
542,M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15,164,90,8.0,49.0,4
3129,F,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10,197,117,8.75,1.5625,4
3486,F,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8,69,32,15.0,49.0,4
3981,M,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,8,71,33,8.0,0.0,4
1305,F,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10,69,32,15.0,25.0,4
3239,F,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,15,75,35,14.0,1.0,4
1292,I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9,188,112,10.0,1.0,4
52,M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10,166,92,13.0,9.0,4
0,M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,15,185,104,9.0,36.0,5
9,F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19,41,18,14.666666666666666,18.777777777777782,5
12,M,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,11,190,108,9.0,4.0,5
16,I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7,172,94,8.333333333333334,1.7777777777777795,5
21,I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10,172,94,8.333333333333334,2.777777777777776,5
22,F,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12,41,18,14.666666666666666,7.111111111111108,5
26,F,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11,41,18,14.666666666666666,13.44444444444444,5
27,M,0.59,0.445,0.14,0.931,0.356,0.234,0.28,12,233,148,13.0,1.0,5
32,M,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18,223,138,10.703703703703704,53.235939643347045,5
33,F,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19,225,140,10.0,81.0,5
35,M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8,192,110,10.8,7.840000000000004,5
39,M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9,186,105,10.666666666666666,2.777777777777776,5
40,F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9,59,27,13.0,16.0,5
45,I,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7,170,93,8.8,3.2400000000000024,5
50,I,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8,178,98,9.5,2.25,5
52,M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10,190,108,9.0,1.0,5
53,F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10,59,27,13.0,9.0,5
54,M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,7,185,104,9.0,4.0,5
55,F,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8,63,29,9.0,1.0,5
58,I,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4,166,90,7.5,12.25,5
60,M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,7,188,107,10.0,9.0,5
63,M,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,7,185,104,9.0,4.0,5
66,F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,41,18,14.666666666666666,7.111111111111108,5
71,F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8,200,118,9.0,1.0,5
72,F,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20,249,159,12.0,64.0,5
74,F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13,41,18,14.666666666666666,2.777777777777776,5
75,F,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15,252,161,12.5,6.25,5
79,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14,247,158,11.333333333333334,7.111111111111108,5
80,F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9,41,18,14.666666666666666,32.11111111111111,5
81,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12,236,149,15.0,9.0,5
83,M,0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21,151,80,16.0,25.0,5
87,M,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,10,147,78,13.0,9.0,5
89,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12,41,18,14.666666666666666,7.111111111111108,5
90,M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15,230,145,16.0,1.0,5
92,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13,239,152,10.5,6.25,5
96,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9,232,146,13.0,16.0,5
97,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8,192,110,10.8,7.840000000000004,5
101,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,15,147,78,13.0,4.0,5
103,M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205,10,193,114,9.0,1.0,5
104,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12,151,80,16.0,16.0,5
105,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12,212,127,10.5,2.25,5
108,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9,122,61,14.0,25.0,5
110,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9,113,55,16.0,49.0,5
114,F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11,63,29,9.0,4.0,5
115,F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11,59,27,13.0,4.0,5
120,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9,59,27,13.0,16.0,5
124,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6,172,94,8.333333333333334,5.444444444444447,5
125,I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,5,167,91,8.666666666666666,13.44444444444444,5
128,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19,224,139,9.333333333333334,93.44444444444443,5
130,M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17,237,150,16.5,0.25,5
135,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8,59,27,13.0,25.0,5
136,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7,198,117,9.840425531914894,8.068017202354008,5
137,M,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9,186,105,10.666666666666666,2.777777777777776,5
143,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11,234,148,12.0,1.0,5
144,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10,190,108,9.0,1.0,5
148,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5,164,89,7.112781954887218,4.463847588897055,5
149,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4,164,89,7.112781954887218,9.689411498671491,5
151,F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9,247,158,11.333333333333334,5.444444444444447,5
152,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10,248,159,12.95,8.702499999999995,5
157,M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16,221,134,8.5,56.25,5
159,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13,41,18,14.666666666666666,2.777777777777776,5
162,M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12,223,138,10.703703703703704,1.680384087791494,5
163,F,0.725,0.56,0.21,2.141,0.65,0.398,1.005,18,214,128,11.8,38.43999999999999,5
164,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16,129,66,15.0,1.0,5
168,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14,68,31,11.418685121107266,6.663186503993008,5
169,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12,248,159,12.95,0.9024999999999986,5
173,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8,63,29,9.0,1.0,5
178,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4,166,90,7.5,12.25,5
180,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,234,148,12.0,4.0,5
181,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57,21,236,149,15.0,36.0,5
183,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10,246,158,12.25,5.0625,5
184,F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12,135,69,9.0,9.0,5
187,F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,135,69,9.0,1.0,5
194,F,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10,63,29,9.0,1.0,5
196,F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,63,29,9.0,4.0,5
199,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10,234,148,12.0,4.0,5
200,F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9,59,27,13.0,16.0,5
202,F,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12,122,61,14.0,4.0,5
203,F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,41,18,14.666666666666666,2.777777777777776,5
204,M,0.42,0.335,0.115,0.369,0.171,0.071,0.12,8,189,107,11.0,9.0,5
206,I,0.4,0.3,0.11,0.315,0.109,0.067,0.12,9,174,96,9.6,0.3599999999999996,5
208,F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13,41,18,14.666666666666666,2.777777777777776,5
209,I,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7,172,94,8.333333333333334,1.7777777777777795,5
211,M,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7,183,103,9.0,4.0,5
212,F,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12,59,27,13.0,1.0,5
220,F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9,203,119,10.666666666666666,2.777777777777776,5
226,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7,202,119,11.7,22.089999999999993,5
227,I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7,172,94,8.333333333333334,1.7777777777777795,5
228,F,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,11,252,161,12.5,2.25,5
229,F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15,41,18,14.666666666666666,0.11111111111111151,5
231,M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14,147,78,13.0,1.0,5
234,I,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12,173,95,11.0,1.0,5
235,I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9,167,91,8.666666666666666,0.11111111111111151,5
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3,164,89,7.112781954887218,16.91497540844593,5
238,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3,164,89,7.112781954887218,16.91497540844593,5
239,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5,164,89,7.112781954887218,4.463847588897055,5
243,I,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8,167,91,8.666666666666666,0.44444444444444364,5
244,I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8,167,91,8.666666666666666,0.44444444444444364,5
246,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13,167,91,8.666666666666666,18.777777777777782,5
247,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9,172,94,8.333333333333334,0.44444444444444364,5
256,M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,151,80,16.0,9.0,5
262,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11,147,78,13.0,4.0,5
263,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4,167,91,8.666666666666666,21.77777777777777,5
270,F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22,248,159,12.95,81.90250000000002,5
271,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16,236,149,15.0,1.0,5
272,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,236,149,15.0,1.0,5
274,M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13,238,150,14.333333333333334,1.7777777777777795,5
275,M,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22,68,31,11.418685121107266,111.96422456627674,5
278,M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20,221,134,8.5,132.25,5
283,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,112,55,8.0,36.0,5
287,F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,122,61,14.0,9.0,5
288,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9,189,107,11.0,4.0,5
291,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12,248,159,12.95,0.9024999999999986,5
296,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,167,91,8.666666666666666,7.111111111111108,5
298,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,112,55,8.0,9.0,5
299,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9,187,106,9.909090909090908,0.8264462809917341,5
300,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,200,118,9.0,0.0,5
301,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,41,18,14.666666666666666,2.777777777777776,5
302,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8,186,105,10.666666666666666,7.111111111111108,5
304,F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10,204,120,8.0,4.0,5
308,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,193,114,9.0,25.0,5
309,M,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10,147,78,13.0,9.0,5
310,F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21,248,159,12.95,64.80250000000001,5
314,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,235,149,13.785714285714286,84.90306122448978,5
316,F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14,129,66,15.0,1.0,5
318,F,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18,41,18,14.666666666666666,11.111111111111114,5
324,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7,187,106,9.909090909090908,8.462809917355367,5
325,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7,172,94,8.333333333333334,1.7777777777777795,5
327,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,113,55,16.0,16.0,5
328,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8,187,106,9.909090909090908,3.6446280991735507,5
329,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8,172,94,8.333333333333334,0.11111111111111151,5
331,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8,201,118,9.571428571428571,2.4693877551020402,5
335,M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11,221,134,8.5,6.25,5
336,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14,239,152,10.5,12.25,5
337,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16,240,152,13.0,9.0,5
338,M,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,221,134,8.5,20.25,5
342,M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,221,134,8.5,12.25,5
343,F,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12,121,61,15.0,9.0,5
344,F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,41,18,14.666666666666666,44.444444444444436,5
345,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13,111,54,14.0,1.0,5
346,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9,41,18,14.666666666666666,32.11111111111111,5
348,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,174,96,9.6,2.5599999999999987,5
349,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,224,139,9.333333333333334,21.77777777777777,5
350,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8,135,69,9.0,1.0,5
357,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,135,69,9.0,81.0,5
363,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16,253,161,13.0,9.0,5
364,F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,247,158,11.333333333333334,0.44444444444444364,5
368,M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12,236,149,15.0,9.0,5
369,F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,129,66,15.0,4.0,5
372,F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19,129,66,15.0,16.0,5
373,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,248,159,12.95,1.1025000000000016,5
374,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,237,150,16.5,12.25,5
378,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15,151,80,16.0,1.0,5
382,M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10,112,55,8.0,4.0,5
383,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,192,110,10.8,1.4399999999999984,5
384,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,196,115,9.0,1.0,5
389,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,100,49,10.0,1.0,5
402,F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7,59,27,13.0,36.0,5
403,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,63,29,9.0,1.0,5
406,M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,191,109,8.5,0.25,5
408,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11,233,148,13.0,4.0,5
414,F,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,74,34,9.0,25.0,5
415,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15,251,160,14.5,0.25,5
417,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,237,150,16.5,12.25,5
419,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,193,114,9.0,16.0,5
420,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,250,160,14.666666666666666,0.44444444444444364,5
421,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,100,49,10.0,1.0,5
422,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13,122,61,14.0,1.0,5
423,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,167,91,8.666666666666666,0.44444444444444364,5
426,F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,253,161,13.0,25.0,5
430,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18,41,18,14.666666666666666,11.111111111111114,5
431,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,151,80,16.0,16.0,5
432,M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,229,145,12.636363636363637,28.76859504132231,5
437,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14,170,93,8.8,27.039999999999992,5
438,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9,186,105,10.666666666666666,2.777777777777776,5
442,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,41,18,14.666666666666666,18.777777777777782,5
