,X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep,fri,mon,sat,sun,thu,tue,wed,Class,estimatedOutput,lossValue,testID
479,7,4,0.9108527131782946,0.35423845623707795,0.4968922246980181,0.28193832599118945,0.6870229007633587,0.47560975609756095,0.47058823529411764,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.633109621361155,0.49934275360969466,0.26254149965410056,Train6
480,9,9,0.9625322997416021,0.3904203997243281,0.6474727336695203,0.41850220264317184,0.9770992366412213,0.08536585365853659,0.4235294117647059,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3217558399823195,0.4993427536096918,1.5340775744852944,Train6
484,2,5,0.984496124031008,0.4452101998621641,0.6792541339275243,0.6211453744493393,1.0877862595419847,0.08536585365853659,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.311637304949512,0.4993427536101325,0.3448440786677551,Train6
486,5,4,0.9870801033591732,0.48311509303928335,0.701184472850944,0.7797356828193832,0.7442748091603053,0.3048780487804878,0.6352941176470588,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.4993427536097628,0.07581631140122415,Train6
487,5,4,0.9870801033591732,0.48311509303928335,0.701184472850944,0.7797356828193832,0.8320610687022899,0.1951219512195122,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.856470206220483,0.4993427536097653,0.07577168560753365,Train6
488,4,4,0.9870801033591732,0.48311509303928335,0.701184472850944,0.7797356828193832,0.564885496183206,0.6463414634146342,0.7882352941176469,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8649313978942956,0.4993427536101347,0.0938862349483002,Train6
491,4,4,0.9961240310077519,0.5199862164024811,0.7226457136155741,0.6079295154185023,1.0610687022900762,0.036585365853658534,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.49934275361007885,0.09678543922816615,Train6
495,6,6,1.0012919896640828,0.6009648518263268,0.7668582150815058,0.7400881057268723,0.7366412213740456,0.2926829268292683,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4993427536096918,0.2425338518585777,Train6
497,3,4,1.0,0.6202618883528601,0.7778820218130644,0.6299559471365639,1.0572519083969463,0.10975609756097561,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7523860149222616,0.4993427536120936,0.17718745227433702,Train6
498,6,5,1.0,0.6202618883528601,0.7778820218130644,0.6299559471365639,1.095419847328244,0.0975609756097561,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.726656818447966,0.4993427536096922,0.16379018152711322,Train6
501,7,5,1.0,0.6202618883528601,0.7778820218130644,0.6299559471365639,0.648854961832061,0.573170731707317,0.47058823529411764,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.4993427536096918,0.301350545953875,Train6
503,2,4,0.979328165374677,0.4765678842177809,0.7988741644189047,0.881057268722467,0.9389312977099236,0.14634146341463414,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0818051703517284,0.49934275362409475,0.32173239859261815,Train6
504,4,3,0.979328165374677,0.4765678842177809,0.7988741644189047,0.881057268722467,0.9274809160305342,0.13414634146341464,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.923753928303845,0.49934275361832403,0.13705210437869297,Train6
505,1,2,0.934108527131783,0.5585802894555479,0.8637269848715843,0.44493392070484583,0.8435114503816794,0.2073170731707317,0.10588235294117647,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.916922612182061,0.4993428113150435,0.7042646329244205,Train6
508,1,2,0.934108527131783,0.571330117160579,0.8733434971267738,0.31277533039647576,0.8129770992366411,0.2804878048780488,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.49934281211453235,0.6852672572787507,Train6
509,5,4,0.934108527131783,0.571330117160579,0.8733434971267738,0.31277533039647576,0.6297709923664121,0.6463414634146342,0.7882352941176469,1.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1537315878891892,0.49934275360976477,0.1351322928436221,Train6
510,6,5,0.934108527131783,0.571330117160579,0.8733434971267738,0.31277533039647576,0.5190839694656488,0.5365853658536586,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35767444427181594,0.49934275360969244,0.13929004462897013,Train6
513,2,4,0.8126614987080103,0.19159200551343902,0.7713146475900082,0.08370044052863436,0.6603053435114502,0.6463414634146342,0.5764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.012592060349841,0.49934275362551506,0.32150599884281983,Train6
515,1,4,0.9780361757105944,0.4993108201240524,0.7116219068840155,0.49779735682819387,0.8015267175572518,0.2926829268292683,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.49934275371258674,0.5337440718817964,Train6
1,7,4,0.8028673835125447,0.11474269819193324,0.7799054373522459,0.10830324909747292,0.4742268041237114,0.24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.49197527174976713,0.27713656590073293,Test7
3,8,6,0.8422939068100361,0.10744089012517384,0.0806146572104019,0.14981949458483756,0.14089347079037803,1.0933333333333333,0.3647058823529412,0.14285714285714288,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.49197527174976713,0.5506336282021767,Test7
4,8,6,0.7562724014336918,0.17002781641168288,0.10981087470449173,0.16064981949458484,0.24742268041237117,1.12,0.10588235294117647,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.49197527174976713,0.5581395675464148,Test7
6,8,6,0.8637992831541219,0.3007649513212795,0.574822695035461,0.1407942238267148,0.6838487972508592,0.16,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.49197527174976713,0.5261988569983874,Test7
8,8,6,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.3058419243986254,0.64,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.49197527174976713,0.5066777729532719,Test7
12,6,5,-0.16845878136200731,0.2378303198887343,0.7754137115839244,0.0018050541516245503,0.4398625429553265,0.76,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.49197527174976713,0.16014823306996012,Test7
13,6,5,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.5876288659793816,0.36,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.49197527174976713,0.1332396156613488,Test7
15,6,5,0.899641577060932,0.4826147426981918,0.8328605200945627,0.23826714801444046,0.6426116838487973,0.38666666666666666,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.49197527174976713,0.12945865573264068,Test7
20,6,4,0.817204301075269,0.441933240611961,0.8076832151300237,0.11371841155234658,0.4845360824742269,0.3333333333333333,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.4919752717497671,0.12368601442216015,Test7
21,5,4,0.845878136200717,0.26460361613351874,0.8451536643026005,0.15342960288808666,0.5120274914089348,0.30666666666666664,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.49197527174976774,0.07910798663295354,Test7
32,6,3,0.7311827956989246,0.23400556328233654,0.824468085106383,0.09205776173285198,0.5635738831615121,0.29333333333333333,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.49197527174976774,0.21041170064205666,Test7
33,6,3,0.8422939068100361,0.25452016689847,0.8380614657210402,0.12815884476534295,0.4639175257731959,0.32,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.4919752717497678,0.21427871088989547,Test7
38,7,3,0.8028673835125447,0.14360222531293462,0.8009456264775414,0.10830324909747292,0.4673539518900344,0.16,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.4919752717497671,0.35955923362553394,Test7
41,4,4,0.788530465949821,0.32858136300417246,0.7268321513002365,0.14801444043321302,0.4879725085910653,0.36,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.49197527174977296,0.0873657873892785,Test7
45,5,6,0.935483870967742,0.28755215577190535,0.8073286052009456,0.2743682310469314,0.7457044673539519,0.12,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.49197527174976713,0.14539865863412654,Test7
47,6,6,0.9318996415770612,0.20827538247566063,0.5125295508274231,0.18592057761732853,0.6460481099656358,0.28,0.25882352941176473,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.49197527174976713,0.20480083127390095,Test7
48,4,4,0.6810035842293909,0.07475660639777468,0.06548463356973996,0.06137184115523465,0.2611683848797251,0.26666666666666666,0.10588235294117647,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.49197527174980277,0.1119805117091985,Test7
51,4,3,0.788530465949821,0.33796940194714875,0.7351063829787235,0.10108303249097472,0.5945017182130585,0.25333333333333335,0.15294117647058827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.49197527175003325,0.16853339756072594,Test7
52,4,3,0.8566308243727598,0.3783031988873435,0.7621749408983453,0.16064981949458484,0.5567010309278351,0.36,0.47058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.4919752717500418,0.16456807479024743,Test7
54,4,3,0.8422939068100361,0.38908205841446447,0.7706855791962175,0.10108303249097472,0.4604810996563575,0.4,0.31764705882352945,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.49197527175006894,0.157599857360411,Test7
60,2,2,0.7562724014336918,0.17002781641168288,0.10981087470449173,0.16064981949458484,0.2508591065292096,0.32,0.5764705882352941,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.49197529431309106,0.5524902307706078,Test7
65,2,2,0.8422939068100361,0.38908205841446447,0.7706855791962175,0.10108303249097472,0.4948453608247424,0.38666666666666666,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.49197527945197495,0.5266992916260949,Test7
66,2,2,0.8673835125448033,0.4015994436717663,0.7786052009456266,0.2075812274368231,0.6460481099656358,0.29333333333333333,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.4919752796312212,0.5270145786692907,Test7
71,4,5,0.935483870967742,0.28755215577190535,0.8073286052009456,0.2743682310469314,0.4639175257731959,0.29333333333333333,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.49197527174976724,0.07794949551097859,Test7
72,5,4,0.8422939068100361,0.10744089012517384,0.0806146572104019,0.14981949458483756,0.3917525773195876,0.13333333333333333,0.6352941176470588,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.49197527174976774,0.09733012815605727,Test7
75,9,9,0.5734767025089608,0.015299026425591099,0.020449172576832153,0.1263537906137184,0.0859106529209622,0.8533333333333334,0.25882352941176473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.49197527174976713,1.4197773008529346,Test7
77,1,3,0.6953405017921146,0.17315716272600834,0.11170212765957446,0.07761732851985559,0.14089347079037803,0.76,0.25882352941176473,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.491975290124017,0.6256772154253478,Test7
82,1,2,0.9534050179211471,0.3682197496522948,0.7539007092198582,0.29422382671480146,0.4948453608247424,0.48,0.4235294117647059,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.4919754446935048,0.7352091095925162,Test7
85,1,2,0.8853046594982082,0.4680111265646731,0.8239952718676123,0.15342960288808666,0.5945017182130585,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.4919756660378468,0.756937585580737,Test7
86,1,2,0.8853046594982082,0.4680111265646731,0.8239952718676123,0.15342960288808666,0.7285223367697595,0.16,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.4919756022782214,0.7511922311079072,Test7
88,1,2,0.906810035842294,0.510778859527121,0.8502364066193854,0.1335740072202166,0.725085910652921,0.28,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.491975490442697,0.7551369383219118,Test7
89,6,5,0.8422939068100361,0.11613351877607787,0.08451536643026004,0.12815884476534295,0.4536082474226804,0.13333333333333333,0.47058823529411764,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.49197527174976713,0.15267684800798786,Test7
91,8,6,0.8422939068100361,0.11613351877607787,0.08451536643026004,0.12815884476534295,0.4536082474226804,0.12,0.5294117647058824,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.49197527174976713,0.5396426265821318,Test7
94,8,6,0.8207885304659498,0.3504867872044506,0.7440898345153665,0.09205776173285198,0.6597938144329897,0.09333333333333334,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.49197527174976713,0.5290789834250177,Test7
101,3,4,0.7383512544802867,0.5038247566063978,0.7153664302600473,0.14981949458483756,0.35051546391752575,0.68,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.49197527174993294,0.152852695575753,Test7
102,2,4,0.9534050179211471,0.3682197496522948,0.7539007092198582,0.29422382671480146,0.5463917525773198,0.3333333333333333,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.4919752717537534,0.30213997246061053,Test7
107,4,5,0.788530465949821,0.33796940194714875,0.7351063829787235,0.10108303249097472,0.5910652920962199,0.24,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.49197527174976713,0.08701265056253094,Test7
119,3,4,0.8888888888888891,0.2534770514603616,0.5405437352245863,0.1263537906137184,0.5292096219931273,0.28,0.25882352941176473,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.4919752717499861,0.16220365024683228,Test7
121,3,4,0.835125448028674,0.49721835883171067,0.7079196217494091,0.18050541516245489,0.44329896907216504,0.37333333333333335,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4919752717499351,0.16599337506673015,Test7
122,3,4,0.8673835125448033,0.4231571627260083,0.7936170212765958,0.1407942238267148,0.6288659793814434,0.36,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.4919752717499635,0.16854089738774333,Test7
125,3,4,0.8745519713261648,0.15333796940194713,0.8067375886524822,0.14620938628158847,0.5635738831615121,0.12,0.5294117647058824,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.49197527175005024,0.1913737740166902,Test7
131,4,6,0.6810035842293909,0.07475660639777468,0.06548463356973996,0.06137184115523465,0.33676975945017185,0.32,0.25882352941176473,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4919752717497671,0.1659952483742813,Test7
132,4,6,0.7562724014336918,0.17002781641168288,0.10981087470449173,0.16064981949458484,0.21993127147766323,0.41333333333333333,0.47058823529411764,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.49197527174976713,0.16533217826688637,Test7
134,3,5,0.7132616487455197,0.08101529902642558,0.06891252955082743,0.05595667870036101,0.36769759450171824,0.30666666666666664,0.21176470588235297,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.4919752717497855,0.16754031289019564,Test7
135,3,5,0.906810035842294,0.476356050069541,0.6913711583924351,0.3537906137184116,0.4604810996563575,0.49333333333333335,0.5764705882352941,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.49197527174977,0.16096955633215906,Test7
140,2,5,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.6082474226804124,0.32,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3852624007906449,0.49197527174995515,0.31030758893652455,Test7
144,2,5,0.9784946236559142,0.3390125173852573,0.5957446808510638,0.2256317689530686,0.6735395189003437,0.22666666666666666,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5709795465857378,0.49197527174986466,0.31404289483986003,Test7
148,2,2,0.9534050179211471,0.3682197496522948,0.7539007092198582,0.29422382671480146,0.4536082474226804,0.37333333333333335,0.6823529411764706,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7275486072772778,0.4919752782944846,0.5216153015787481,Test7
149,8,6,0.9139784946236562,0.2729485396383866,0.7989361702127661,0.31046931407942235,0.6701030927835052,0.13333333333333333,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7514160886839212,0.49197527174976713,0.5228561735010945,Test7
151,9,9,0.7849462365591398,0.23018080667593874,0.4088652482269503,0.11732851985559567,0.7079037800687287,0.18666666666666668,0.15294117647058827,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8586616190375187,0.49197527174976713,1.4072443182416647,Test7
152,3,4,0.7849462365591398,0.16968011126564672,0.49030732860520093,0.09927797833935019,0.7010309278350517,0.37333333333333335,0.10588235294117647,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8878912573524571,0.4919752717501725,0.17513326701995172,Test7
154,1,5,0.9032258064516133,0.49721835883171067,0.841725768321513,0.1335740072202166,0.8728522336769761,0.16,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9001613499442714,0.4919752717530132,0.5341128076919176,Test7
155,7,4,0.9534050179211471,0.3682197496522948,0.7539007092198582,0.29422382671480146,0.41924398625429554,0.4266666666666667,0.047058823529411764,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9400072584914712,0.49197527174976713,0.2750144005134524,Test7
156,2,4,0.9032258064516133,0.49721835883171067,0.841725768321513,0.1335740072202166,0.8384879725085912,0.16,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.959350221334602,0.49197527175542416,0.32332243427620644,Test7
161,6,4,0.9677419354838712,0.4495827538247565,0.6731678486997635,0.17509025270758125,0.5532646048109967,0.3466666666666667,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0647107369924282,0.49197527174976713,0.1347314040649279,Test7
163,8,6,0.870967741935484,0.41272600834492346,0.7861702127659574,0.14259927797833935,0.4673539518900344,0.5466666666666666,0.10588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0818051703517284,0.49197527174976713,0.5207447690112855,Test7
165,6,5,0.5985663082437279,0.054937413073713484,0.05401891252955083,0.04151624548736462,0.03780068728522336,0.7333333333333333,0.4235294117647059,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.144222799920162,0.49197527174976713,0.15468718632888676,Test7
166,6,5,0.8566308243727598,0.3783031988873435,0.7621749408983453,0.16064981949458484,0.4261168384879726,0.4266666666666667,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1908875647772805,0.49197527174976713,0.13933247585417094,Test7
168,6,5,0.824372759856631,0.15959666203059802,0.10460992907801418,0.21299638989169678,0.3573883161512027,0.14666666666666667,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.2612978709452054,0.49197527174976713,0.15985235432567355,Test7
171,8,6,0.6236559139784945,0.30598052851182195,0.7095744680851065,0.10649819494584836,0.4536082474226804,0.4666666666666667,0.3647058823529412,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3056264580524357,0.49197527174976713,0.521908093788353,Test7
173,4,4,0.8136200716845882,0.43150208623087616,0.8004728132387707,0.11371841155234658,0.4639175257731959,0.32,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.4036429994545037,0.4919752717497803,0.08804447389432449,Test7
178,2,5,0.7849462365591398,0.27990264255910985,0.8586288416075651,0.09927797833935019,0.4845360824742269,0.4,0.15294117647058827,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7715567619105355,0.49197527174996425,0.3102276775933474,Test7
181,8,6,0.5985663082437279,0.10570236439499303,0.7741134751773051,0.04151624548736462,0.5120274914089348,0.22666666666666666,0.3647058823529412,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.8625285401162623,0.49197527174976713,0.5414740744852209,Test7
183,7,4,0.8422939068100361,0.16029207232267037,0.8118203309692672,0.18772563176895307,0.43298969072164956,0.4,0.4235294117647059,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.057962510002712,0.49197527174976713,0.2833085251780929,Test7
191,2,5,0.9677419354838712,0.4495827538247565,0.6731678486997635,0.17509025270758125,0.6872852233676976,0.17333333333333334,0.21176470588235297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2700619012884857,0.49197527174987044,0.3106164721822196,Test7
195,2,5,0.9211469534050183,0.46349095966620296,0.6825059101654848,0.25992779783393505,0.6632302405498283,0.28,0.5294117647058824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3997118037247684,0.4919752717498248,0.307062292000123,Test7
199,2,4,-0.16845878136200731,0.2378303198887343,0.7754137115839244,0.0018050541516245503,0.6323024054982819,0.30666666666666664,0.31764705882352945,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.511223958105374,0.4919752717659405,0.3413380405773151,Test7
203,8,6,0.8315412186379932,0.12343532684283727,0.7854609929078015,0.0812274368231047,0.5498281786941581,0.29333333333333333,0.21176470588235297,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6878474937846906,0.49197527174976713,0.5434533652015893,Test7
208,6,5,0.8673835125448033,0.4015994436717663,0.7786052009456266,0.2075812274368231,0.5292096219931273,0.24,0.6352941176470588,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.007166651179654,0.49197527174976713,0.12888297713363236,Test7
209,8,3,0.9139784946236562,0.2729485396383866,0.7989361702127661,0.31046931407942235,0.6529209621993127,0.14666666666666667,0.47058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.1949928844048685,0.49197527174976713,0.5391239752099501,Test7
