,buying,maint,doors,persons,lug_boot,safety,Class,leafDecisionNode,leafParentNode,classPrediction,success,treeID
1673,0,0,1,2,2,2,vgood,158,72,unacc,False,6
1727,0,0,3,2,2,2,vgood,158,72,unacc,False,6
1175,1,1,3,1,1,2,vgood,78,23,vgood,True,6
1502,0,2,3,1,2,2,vgood,163,75,vgood,True,6
1472,0,2,2,1,1,2,vgood,163,75,vgood,True,6
1670,0,0,1,2,1,2,vgood,158,72,unacc,False,6
1457,0,2,1,2,2,2,vgood,160,72,acc,False,6
1241,1,0,1,2,2,2,vgood,74,22,acc,False,6
1637,0,0,0,1,2,2,vgood,162,75,unacc,False,6
1697,0,0,2,2,1,2,vgood,158,72,unacc,False,6
1592,0,1,2,2,2,2,vgood,159,72,acc,False,6
1589,0,1,2,2,1,2,vgood,159,72,acc,False,6
1538,0,1,0,2,2,2,vgood,159,72,acc,False,6
1238,1,0,1,2,1,2,vgood,74,22,acc,False,6
1232,1,0,1,1,2,2,vgood,78,23,vgood,True,6
1430,0,2,0,2,2,2,vgood,160,72,acc,False,6
1286,1,0,3,1,2,2,vgood,78,23,vgood,True,6
1097,1,1,0,1,2,2,vgood,78,23,vgood,True,6
1295,1,0,3,2,2,2,vgood,74,22,acc,False,6
1610,0,1,3,1,2,2,vgood,162,75,unacc,False,6
1691,0,0,2,1,2,2,vgood,162,75,unacc,False,6
1264,1,0,2,2,1,1,good,91,29,unacc,False,6
1253,1,0,2,1,0,2,good,78,23,vgood,False,6
1588,0,1,2,2,1,1,good,94,30,unacc,False,6
1280,1,0,3,1,0,2,good,78,23,vgood,False,6
1213,1,0,0,2,2,1,good,90,29,unacc,False,6
1204,1,0,0,1,2,1,good,104,35,good,True,6
1645,0,0,0,2,2,1,good,90,29,unacc,False,6
1267,1,0,2,2,2,1,good,90,29,unacc,False,6
1582,0,1,2,1,2,1,good,34,12,acc,False,6
1553,0,1,1,1,1,2,good,162,75,unacc,False,6
1294,1,0,3,2,2,1,good,90,29,unacc,False,6
1537,0,1,0,2,2,1,good,95,30,acc,False,6
1694,0,0,2,2,0,2,good,158,72,unacc,False,6
1255,1,0,2,1,1,1,good,104,35,good,True,6
1240,1,0,1,2,2,1,good,90,29,unacc,False,6
1211,1,0,0,2,1,2,good,74,22,acc,False,6
1237,1,0,1,2,1,1,good,91,29,unacc,False,6
1591,0,1,2,2,2,1,good,95,30,acc,False,6
1672,0,0,1,2,2,1,good,90,29,unacc,False,6
1609,0,1,3,1,2,1,good,34,12,acc,False,6
1258,1,0,2,1,2,1,good,104,35,good,True,6
1226,1,0,1,1,0,2,good,78,23,vgood,False,6
1235,1,0,1,2,0,2,good,74,22,acc,False,6
1528,0,1,0,1,2,1,good,34,12,acc,False,6
1550,0,1,1,1,0,2,good,162,75,unacc,False,6
1564,0,1,1,2,2,1,good,95,30,acc,False,6
1690,0,0,2,1,2,1,good,103,35,acc,False,6
1687,0,0,2,1,1,1,good,103,35,acc,False,6
3,3,3,0,0,1,0,unacc,2,0,unacc,True,7
5,3,3,0,0,1,2,unacc,151,53,acc,False,7
8,3,3,0,0,2,2,unacc,151,53,acc,False,7
9,3,3,0,1,0,0,unacc,2,0,unacc,True,7
11,3,3,0,1,0,2,unacc,60,19,acc,False,7
15,3,3,0,1,2,0,unacc,2,0,unacc,True,7
17,3,3,0,1,2,2,unacc,60,19,acc,False,7
20,3,3,0,2,0,2,unacc,57,18,unacc,True,7
23,3,3,0,2,1,2,unacc,57,18,unacc,True,7
28,3,3,1,0,0,1,unacc,27,10,acc,False,7
32,3,3,1,0,1,2,unacc,151,53,acc,False,7
39,3,3,1,1,1,0,unacc,2,0,unacc,True,7
41,3,3,1,1,1,2,unacc,60,19,acc,False,7
44,3,3,1,1,2,2,unacc,60,19,acc,False,7
48,3,3,1,2,1,0,unacc,2,0,unacc,True,7
49,3,3,1,2,1,1,unacc,106,34,acc,False,7
51,3,3,1,2,2,0,unacc,2,0,unacc,True,7
53,3,3,1,2,2,2,unacc,57,18,unacc,True,7
57,3,3,2,0,1,0,unacc,2,0,unacc,True,7
62,3,3,2,0,2,2,unacc,151,53,acc,False,7
63,3,3,2,1,0,0,unacc,2,0,unacc,True,7
65,3,3,2,1,0,2,unacc,60,19,acc,False,7
66,3,3,2,1,1,0,unacc,2,0,unacc,True,7
67,3,3,2,1,1,1,unacc,86,28,unacc,True,7
68,3,3,2,1,1,2,unacc,60,19,acc,False,7
69,3,3,2,1,2,0,unacc,2,0,unacc,True,7
70,3,3,2,1,2,1,unacc,91,30,acc,False,7
71,3,3,2,1,2,2,unacc,60,19,acc,False,7
73,3,3,2,2,0,1,unacc,101,33,acc,False,7
76,3,3,2,2,1,1,unacc,106,34,acc,False,7
77,3,3,2,2,1,2,unacc,57,18,unacc,True,7
80,3,3,2,2,2,2,unacc,57,18,unacc,True,7
83,3,3,3,0,0,2,unacc,151,53,acc,False,7
85,3,3,3,0,1,1,unacc,80,26,unacc,True,7
86,3,3,3,0,1,2,unacc,151,53,acc,False,7
91,3,3,3,1,0,1,unacc,89,29,unacc,True,7
93,3,3,3,1,1,0,unacc,2,0,unacc,True,7
94,3,3,3,1,1,1,unacc,84,28,unacc,True,7
95,3,3,3,1,1,2,unacc,60,19,acc,False,7
96,3,3,3,1,2,0,unacc,2,0,unacc,True,7
99,3,3,3,2,0,0,unacc,2,0,unacc,True,7
100,3,3,3,2,0,1,unacc,101,33,acc,False,7
103,3,3,3,2,1,1,unacc,106,34,acc,False,7
105,3,3,3,2,2,0,unacc,2,0,unacc,True,7
106,3,3,3,2,2,1,unacc,35,12,acc,False,7
111,3,2,0,0,1,0,unacc,2,0,unacc,True,7
114,3,2,0,0,2,0,unacc,2,0,unacc,True,7
116,3,2,0,0,2,2,unacc,150,53,acc,False,7
119,3,2,0,1,0,2,unacc,60,19,acc,False,7
122,3,2,0,1,1,2,unacc,60,19,acc,False,7
124,3,2,0,1,2,1,unacc,92,30,acc,False,7
125,3,2,0,1,2,2,unacc,60,19,acc,False,7
126,3,2,0,2,0,0,unacc,2,0,unacc,True,7
127,3,2,0,2,0,1,unacc,100,33,acc,False,7
129,3,2,0,2,1,0,unacc,2,0,unacc,True,7
131,3,2,0,2,1,2,unacc,57,18,unacc,True,7
135,3,2,1,0,0,0,unacc,2,0,unacc,True,7
136,3,2,1,0,0,1,unacc,27,10,acc,False,7
138,3,2,1,0,1,0,unacc,2,0,unacc,True,7
142,3,2,1,0,2,1,unacc,25,10,unacc,True,7
149,3,2,1,1,1,2,unacc,60,19,acc,False,7
151,3,2,1,1,2,1,unacc,93,30,acc,False,7
156,3,2,1,2,1,0,unacc,2,0,unacc,True,7
157,3,2,1,2,1,1,unacc,104,34,acc,False,7
162,3,2,2,0,0,0,unacc,2,0,unacc,True,7
163,3,2,2,0,0,1,unacc,27,10,acc,False,7
164,3,2,2,0,0,2,unacc,150,53,acc,False,7
165,3,2,2,0,1,0,unacc,2,0,unacc,True,7
166,3,2,2,0,1,1,unacc,80,26,unacc,True,7
167,3,2,2,0,1,2,unacc,150,53,acc,False,7
171,3,2,2,1,0,0,unacc,2,0,unacc,True,7
177,3,2,2,1,2,0,unacc,2,0,unacc,True,7
179,3,2,2,1,2,2,unacc,60,19,acc,False,7
180,3,2,2,2,0,0,unacc,2,0,unacc,True,7
182,3,2,2,2,0,2,unacc,57,18,unacc,True,7
184,3,2,2,2,1,1,unacc,104,34,acc,False,7
186,3,2,2,2,2,0,unacc,2,0,unacc,True,7
187,3,2,2,2,2,1,unacc,35,12,acc,False,7
188,3,2,2,2,2,2,unacc,57,18,unacc,True,7
189,3,2,3,0,0,0,unacc,2,0,unacc,True,7
190,3,2,3,0,0,1,unacc,27,10,acc,False,7
192,3,2,3,0,1,0,unacc,2,0,unacc,True,7
195,3,2,3,0,2,0,unacc,2,0,unacc,True,7
197,3,2,3,0,2,2,unacc,150,53,acc,False,7
198,3,2,3,1,0,0,unacc,2,0,unacc,True,7
201,3,2,3,1,1,0,unacc,2,0,unacc,True,7
202,3,2,3,1,1,1,unacc,84,28,unacc,True,7
207,3,2,3,2,0,0,unacc,2,0,unacc,True,7
209,3,2,3,2,0,2,unacc,57,18,unacc,True,7
210,3,2,3,2,1,0,unacc,2,0,unacc,True,7
213,3,2,3,2,2,0,unacc,2,0,unacc,True,7
219,3,1,0,0,1,0,unacc,2,0,unacc,True,7
222,3,1,0,0,2,0,unacc,2,0,unacc,True,7
225,3,1,0,1,0,0,unacc,2,0,unacc,True,7
231,3,1,0,1,2,0,unacc,2,0,unacc,True,7
234,3,1,0,2,0,0,unacc,2,0,unacc,True,7
237,3,1,0,2,1,0,unacc,2,0,unacc,True,7
238,3,1,0,2,1,1,unacc,105,34,acc,False,7
240,3,1,0,2,2,0,unacc,2,0,unacc,True,7
246,3,1,1,0,1,0,unacc,2,0,unacc,True,7
247,3,1,1,0,1,1,unacc,80,26,unacc,True,7
248,3,1,1,0,1,2,unacc,152,53,acc,False,7
249,3,1,1,0,2,0,unacc,2,0,unacc,True,7
253,3,1,1,1,0,1,unacc,88,29,acc,False,7
261,3,1,1,2,0,0,unacc,2,0,unacc,True,7
262,3,1,1,2,0,1,unacc,102,33,good,False,7
272,3,1,2,0,0,2,unacc,152,53,acc,False,7
273,3,1,2,0,1,0,unacc,2,0,unacc,True,7
274,3,1,2,0,1,1,unacc,80,26,unacc,True,7
275,3,1,2,0,1,2,unacc,152,53,acc,False,7
276,3,1,2,0,2,0,unacc,2,0,unacc,True,7
280,3,1,2,1,0,1,unacc,90,29,unacc,True,7
294,3,1,2,2,2,0,unacc,2,0,unacc,True,7
298,3,1,3,0,0,1,unacc,27,10,acc,False,7
303,3,1,3,0,2,0,unacc,2,0,unacc,True,7
307,3,1,3,1,0,1,unacc,89,29,unacc,True,7
315,3,1,3,2,0,0,unacc,2,0,unacc,True,7
325,3,0,0,0,0,1,unacc,27,10,acc,False,7
328,3,0,0,0,1,1,unacc,80,26,unacc,True,7
329,3,0,0,0,1,2,unacc,149,53,unacc,True,7
330,3,0,0,0,2,0,unacc,2,0,unacc,True,7
332,3,0,0,0,2,2,unacc,149,53,unacc,True,7
336,3,0,0,1,1,0,unacc,2,0,unacc,True,7
345,3,0,0,2,1,0,unacc,2,0,unacc,True,7
346,3,0,0,2,1,1,unacc,107,34,good,False,7
354,3,0,1,0,1,0,unacc,2,0,unacc,True,7
355,3,0,1,0,1,1,unacc,80,26,unacc,True,7
359,3,0,1,0,2,2,unacc,149,53,unacc,True,7
361,3,0,1,1,0,1,unacc,88,29,acc,False,7
379,3,0,2,0,0,1,unacc,27,10,acc,False,7
380,3,0,2,0,0,2,unacc,149,53,unacc,True,7
383,3,0,2,0,1,2,unacc,149,53,unacc,True,7
387,3,0,2,1,0,0,unacc,2,0,unacc,True,7
405,3,0,3,0,0,0,unacc,2,0,unacc,True,7
406,3,0,3,0,0,1,unacc,27,10,acc,False,7
408,3,0,3,0,1,0,unacc,2,0,unacc,True,7
410,3,0,3,0,1,2,unacc,149,53,unacc,True,7
412,3,0,3,0,2,1,unacc,25,10,unacc,True,7
420,3,0,3,1,2,0,unacc,2,0,unacc,True,7
424,3,0,3,2,0,1,unacc,103,33,good,False,7
426,3,0,3,2,1,0,unacc,2,0,unacc,True,7
436,2,3,0,0,1,1,unacc,81,26,unacc,True,7
439,2,3,0,0,2,1,unacc,25,10,unacc,True,7
440,2,3,0,0,2,2,unacc,154,54,vgood,False,7
441,2,3,0,1,0,0,unacc,2,0,unacc,True,7
442,2,3,0,1,0,1,unacc,88,29,acc,False,7
443,2,3,0,1,0,2,unacc,61,19,acc,False,7
446,2,3,0,1,1,2,unacc,61,19,acc,False,7
448,2,3,0,1,2,1,unacc,92,30,acc,False,7
450,2,3,0,2,0,0,unacc,2,0,unacc,True,7
457,2,3,0,2,2,1,unacc,35,12,acc,False,7
459,2,3,1,0,0,0,unacc,2,0,unacc,True,7
461,2,3,1,0,0,2,unacc,154,54,vgood,False,7
462,2,3,1,0,1,0,unacc,2,0,unacc,True,7
464,2,3,1,0,1,2,unacc,154,54,vgood,False,7
466,2,3,1,0,2,1,unacc,25,10,unacc,True,7
467,2,3,1,0,2,2,unacc,154,54,vgood,False,7
468,2,3,1,1,0,0,unacc,2,0,unacc,True,7
472,2,3,1,1,1,1,unacc,85,28,unacc,True,7
475,2,3,1,1,2,1,unacc,93,30,acc,False,7
477,2,3,1,2,0,0,unacc,2,0,unacc,True,7
478,2,3,1,2,0,1,unacc,101,33,acc,False,7
481,2,3,1,2,1,1,unacc,106,34,acc,False,7
483,2,3,1,2,2,0,unacc,2,0,unacc,True,7
485,2,3,1,2,2,2,unacc,157,56,acc,False,7
489,2,3,2,0,1,0,unacc,2,0,unacc,True,7
493,2,3,2,0,2,1,unacc,25,10,unacc,True,7
500,2,3,2,1,1,2,unacc,61,19,acc,False,7
501,2,3,2,1,2,0,unacc,2,0,unacc,True,7
504,2,3,2,2,0,0,unacc,2,0,unacc,True,7
509,2,3,2,2,1,2,unacc,157,56,acc,False,7
515,2,3,3,0,0,2,unacc,154,54,vgood,False,7
518,2,3,3,0,1,2,unacc,154,54,vgood,False,7
520,2,3,3,0,2,1,unacc,25,10,unacc,True,7
525,2,3,3,1,1,0,unacc,2,0,unacc,True,7
529,2,3,3,1,2,1,unacc,94,30,acc,False,7
531,2,3,3,2,0,0,unacc,2,0,unacc,True,7
532,2,3,3,2,0,1,unacc,101,33,acc,False,7
535,2,3,3,2,1,1,unacc,106,34,acc,False,7
536,2,3,3,2,1,2,unacc,157,56,acc,False,7
537,2,3,3,2,2,0,unacc,2,0,unacc,True,7
538,2,3,3,2,2,1,unacc,35,12,acc,False,7
539,2,3,3,2,2,2,unacc,157,56,acc,False,7
540,2,2,0,0,0,0,unacc,2,0,unacc,True,7
547,2,2,0,0,2,1,unacc,25,10,unacc,True,7
549,2,2,0,1,0,0,unacc,2,0,unacc,True,7
562,2,2,0,2,1,1,unacc,104,34,acc,False,7
568,2,2,1,0,0,1,unacc,27,10,acc,False,7
570,2,2,1,0,1,0,unacc,2,0,unacc,True,7
571,2,2,1,0,1,1,unacc,81,26,unacc,True,7
594,2,2,2,0,0,0,unacc,2,0,unacc,True,7
600,2,2,2,0,2,0,unacc,2,0,unacc,True,7
602,2,2,2,0,2,2,unacc,154,54,vgood,False,7
603,2,2,2,1,0,0,unacc,2,0,unacc,True,7
604,2,2,2,1,0,1,unacc,90,29,unacc,True,7
606,2,2,2,1,1,0,unacc,2,0,unacc,True,7
621,2,2,3,0,0,0,unacc,2,0,unacc,True,7
623,2,2,3,0,0,2,unacc,154,54,vgood,False,7
625,2,2,3,0,1,1,unacc,81,26,unacc,True,7
628,2,2,3,0,2,1,unacc,25,10,unacc,True,7
629,2,2,3,0,2,2,unacc,154,54,vgood,False,7
633,2,2,3,1,1,0,unacc,2,0,unacc,True,7
645,2,2,3,2,2,0,unacc,2,0,unacc,True,7
650,2,1,0,0,0,2,unacc,153,54,acc,False,7
653,2,1,0,0,1,2,unacc,153,54,acc,False,7
654,2,1,0,0,2,0,unacc,2,0,unacc,True,7
658,2,1,0,1,0,1,unacc,88,29,acc,False,7
663,2,1,0,1,2,0,unacc,2,0,unacc,True,7
669,2,1,0,2,1,0,unacc,2,0,unacc,True,7
672,2,1,0,2,2,0,unacc,2,0,unacc,True,7
676,2,1,1,0,0,1,unacc,27,10,acc,False,7
679,2,1,1,0,1,1,unacc,81,26,unacc,True,7
684,2,1,1,1,0,0,unacc,2,0,unacc,True,7
685,2,1,1,1,0,1,unacc,88,29,acc,False,7
687,2,1,1,1,1,0,unacc,2,0,unacc,True,7
688,2,1,1,1,1,1,unacc,85,28,unacc,True,7
693,2,1,1,2,0,0,unacc,2,0,unacc,True,7
694,2,1,1,2,0,1,unacc,102,33,good,False,7
696,2,1,1,2,1,0,unacc,2,0,unacc,True,7
699,2,1,1,2,2,0,unacc,2,0,unacc,True,7
702,2,1,2,0,0,0,unacc,2,0,unacc,True,7
704,2,1,2,0,0,2,unacc,153,54,acc,False,7
714,2,1,2,1,1,0,unacc,2,0,unacc,True,7
730,2,1,3,0,0,1,unacc,27,10,acc,False,7
733,2,1,3,0,1,1,unacc,81,26,unacc,True,7
736,2,1,3,0,2,1,unacc,25,10,unacc,True,7
738,2,1,3,1,0,0,unacc,2,0,unacc,True,7
750,2,1,3,2,1,0,unacc,2,0,unacc,True,7
758,2,0,0,0,0,2,unacc,153,54,acc,False,7
762,2,0,0,0,2,0,unacc,2,0,unacc,True,7
766,2,0,0,1,0,1,unacc,88,29,acc,False,7
774,2,0,0,2,0,0,unacc,2,0,unacc,True,7
776,2,0,0,2,0,2,unacc,155,56,unacc,True,7
783,2,0,1,0,0,0,unacc,2,0,unacc,True,7
784,2,0,1,0,0,1,unacc,27,10,acc,False,7
785,2,0,1,0,0,2,unacc,153,54,acc,False,7
788,2,0,1,0,1,2,unacc,153,54,acc,False,7
790,2,0,1,0,2,1,unacc,25,10,unacc,True,7
791,2,0,1,0,2,2,unacc,153,54,acc,False,7
793,2,0,1,1,0,1,unacc,88,29,acc,False,7
795,2,0,1,1,1,0,unacc,2,0,unacc,True,7
801,2,0,1,2,0,0,unacc,2,0,unacc,True,7
807,2,0,1,2,2,0,unacc,2,0,unacc,True,7
816,2,0,2,0,2,0,unacc,2,0,unacc,True,7
819,2,0,2,1,0,0,unacc,2,0,unacc,True,7
820,2,0,2,1,0,1,unacc,90,29,unacc,True,7
822,2,0,2,1,1,0,unacc,2,0,unacc,True,7
828,2,0,2,2,0,0,unacc,2,0,unacc,True,7
831,2,0,2,2,1,0,unacc,2,0,unacc,True,7
834,2,0,2,2,2,0,unacc,2,0,unacc,True,7
837,2,0,3,0,0,0,unacc,2,0,unacc,True,7
838,2,0,3,0,0,1,unacc,27,10,acc,False,7
844,2,0,3,0,2,1,unacc,25,10,unacc,True,7
845,2,0,3,0,2,2,unacc,153,54,acc,False,7
846,2,0,3,1,0,0,unacc,2,0,unacc,True,7
847,2,0,3,1,0,1,unacc,89,29,unacc,True,7
856,2,0,3,2,0,1,unacc,103,33,good,False,7
861,2,0,3,2,2,0,unacc,2,0,unacc,True,7
864,1,3,0,0,0,0,unacc,2,0,unacc,True,7
865,1,3,0,0,0,1,unacc,27,10,acc,False,7
866,1,3,0,0,0,2,unacc,147,52,vgood,False,7
867,1,3,0,0,1,0,unacc,2,0,unacc,True,7
870,1,3,0,0,2,0,unacc,2,0,unacc,True,7
877,1,3,0,1,1,1,unacc,87,28,acc,False,7
879,1,3,0,1,2,0,unacc,2,0,unacc,True,7
884,1,3,0,2,0,2,unacc,161,58,acc,False,7
885,1,3,0,2,1,0,unacc,2,0,unacc,True,7
886,1,3,0,2,1,1,unacc,106,34,acc,False,7
888,1,3,0,2,2,0,unacc,2,0,unacc,True,7
891,1,3,1,0,0,0,unacc,2,0,unacc,True,7
893,1,3,1,0,0,2,unacc,147,52,vgood,False,7
896,1,3,1,0,1,2,unacc,147,52,vgood,False,7
898,1,3,1,0,2,1,unacc,25,10,unacc,True,7
906,1,3,1,1,2,0,unacc,2,0,unacc,True,7
910,1,3,1,2,0,1,unacc,101,33,acc,False,7
922,1,3,2,0,1,1,unacc,82,26,acc,False,7
923,1,3,2,0,1,2,unacc,147,52,vgood,False,7
924,1,3,2,0,2,0,unacc,2,0,unacc,True,7
937,1,3,2,2,0,1,unacc,101,33,acc,False,7
945,1,3,3,0,0,0,unacc,2,0,unacc,True,7
947,1,3,3,0,0,2,unacc,147,52,vgood,False,7
948,1,3,3,0,1,0,unacc,2,0,unacc,True,7
949,1,3,3,0,1,1,unacc,82,26,acc,False,7
952,1,3,3,0,2,1,unacc,25,10,unacc,True,7
955,1,3,3,1,0,1,unacc,89,29,unacc,True,7
964,1,3,3,2,0,1,unacc,101,33,acc,False,7
966,1,3,3,2,1,0,unacc,2,0,unacc,True,7
969,1,3,3,2,2,0,unacc,2,0,unacc,True,7
974,1,2,0,0,0,2,unacc,147,52,vgood,False,7
978,1,2,0,0,2,0,unacc,2,0,unacc,True,7
980,1,2,0,0,2,2,unacc,147,52,vgood,False,7
982,1,2,0,1,0,1,unacc,88,29,acc,False,7
984,1,2,0,1,1,0,unacc,2,0,unacc,True,7
987,1,2,0,1,2,0,unacc,2,0,unacc,True,7
991,1,2,0,2,0,1,unacc,100,33,acc,False,7
992,1,2,0,2,0,2,unacc,159,58,acc,False,7
993,1,2,0,2,1,0,unacc,2,0,unacc,True,7
996,1,2,0,2,2,0,unacc,2,0,unacc,True,7
999,1,2,1,0,0,0,unacc,2,0,unacc,True,7
1002,1,2,1,0,1,0,unacc,2,0,unacc,True,7
1003,1,2,1,0,1,1,unacc,82,26,acc,False,7
1004,1,2,1,0,1,2,unacc,147,52,vgood,False,7
1006,1,2,1,0,2,1,unacc,25,10,unacc,True,7
1007,1,2,1,0,2,2,unacc,147,52,vgood,False,7
1009,1,2,1,1,0,1,unacc,88,29,acc,False,7
1017,1,2,1,2,0,0,unacc,2,0,unacc,True,7
1018,1,2,1,2,0,1,unacc,100,33,acc,False,7
1023,1,2,1,2,2,0,unacc,2,0,unacc,True,7
1031,1,2,2,0,1,2,unacc,147,52,vgood,False,7
1032,1,2,2,0,2,0,unacc,2,0,unacc,True,7
1034,1,2,2,0,2,2,unacc,147,52,vgood,False,7
1038,1,2,2,1,1,0,unacc,2,0,unacc,True,7
1047,1,2,2,2,1,0,unacc,2,0,unacc,True,7
1053,1,2,3,0,0,0,unacc,2,0,unacc,True,7
1055,1,2,3,0,0,2,unacc,147,52,vgood,False,7
1056,1,2,3,0,1,0,unacc,2,0,unacc,True,7
1060,1,2,3,0,2,1,unacc,25,10,unacc,True,7
1065,1,2,3,1,1,0,unacc,2,0,unacc,True,7
1071,1,2,3,2,0,0,unacc,2,0,unacc,True,7
1072,1,2,3,2,0,1,unacc,100,33,acc,False,7
1077,1,2,3,2,2,0,unacc,2,0,unacc,True,7
1080,1,1,0,0,0,0,unacc,2,0,unacc,True,7
1081,1,1,0,0,0,1,unacc,27,10,acc,False,7
1085,1,1,0,0,1,2,unacc,148,52,vgood,False,7
1087,1,1,0,0,2,1,unacc,25,10,unacc,True,7
1089,1,1,0,1,0,0,unacc,2,0,unacc,True,7
1092,1,1,0,1,1,0,unacc,2,0,unacc,True,7
1098,1,1,0,2,0,0,unacc,2,0,unacc,True,7
1099,1,1,0,2,0,1,unacc,102,33,good,False,7
1100,1,1,0,2,0,2,unacc,160,58,acc,False,7
1104,1,1,0,2,2,0,unacc,2,0,unacc,True,7
1107,1,1,1,0,0,0,unacc,2,0,unacc,True,7
1108,1,1,1,0,0,1,unacc,27,10,acc,False,7
1112,1,1,1,0,1,2,unacc,148,52,vgood,False,7
1116,1,1,1,1,0,0,unacc,2,0,unacc,True,7
1119,1,1,1,1,1,0,unacc,2,0,unacc,True,7
1128,1,1,1,2,1,0,unacc,2,0,unacc,True,7
1131,1,1,1,2,2,0,unacc,2,0,unacc,True,7
1136,1,1,2,0,0,2,unacc,148,52,vgood,False,7
1161,1,1,3,0,0,0,unacc,2,0,unacc,True,7
1163,1,1,3,0,0,2,unacc,148,52,vgood,False,7
1164,1,1,3,0,1,0,unacc,2,0,unacc,True,7
1167,1,1,3,0,2,0,unacc,2,0,unacc,True,7
1168,1,1,3,0,2,1,unacc,25,10,unacc,True,7
1191,1,0,0,0,1,0,unacc,2,0,unacc,True,7
1192,1,0,0,0,1,1,unacc,82,26,acc,False,7
1194,1,0,0,0,2,0,unacc,2,0,unacc,True,7
1195,1,0,0,0,2,1,unacc,25,10,unacc,True,7
1200,1,0,0,1,1,0,unacc,2,0,unacc,True,7
1203,1,0,0,1,2,0,unacc,2,0,unacc,True,7
1207,1,0,0,2,0,1,unacc,103,33,good,False,7
1208,1,0,0,2,0,2,unacc,158,58,unacc,True,7
1217,1,0,1,0,0,2,unacc,146,52,good,False,7
1220,1,0,1,0,1,2,unacc,146,52,good,False,7
1222,1,0,1,0,2,1,unacc,25,10,unacc,True,7
1224,1,0,1,1,0,0,unacc,2,0,unacc,True,7
1230,1,0,1,1,2,0,unacc,2,0,unacc,True,7
1233,1,0,1,2,0,0,unacc,2,0,unacc,True,7
1239,1,0,1,2,2,0,unacc,2,0,unacc,True,7
1244,1,0,2,0,0,2,unacc,146,52,good,False,7
1245,1,0,2,0,1,0,unacc,2,0,unacc,True,7
1249,1,0,2,0,2,1,unacc,25,10,unacc,True,7
1250,1,0,2,0,2,2,unacc,146,52,good,False,7
1251,1,0,2,1,0,0,unacc,2,0,unacc,True,7
1257,1,0,2,1,2,0,unacc,2,0,unacc,True,7
1269,1,0,3,0,0,0,unacc,2,0,unacc,True,7
1270,1,0,3,0,0,1,unacc,27,10,acc,False,7
1273,1,0,3,0,1,1,unacc,82,26,acc,False,7
1275,1,0,3,0,2,0,unacc,2,0,unacc,True,7
1276,1,0,3,0,2,1,unacc,25,10,unacc,True,7
1277,1,0,3,0,2,2,unacc,146,52,good,False,7
1278,1,0,3,1,0,0,unacc,2,0,unacc,True,7
1284,1,0,3,1,2,0,unacc,2,0,unacc,True,7
1290,1,0,3,2,1,0,unacc,2,0,unacc,True,7
1296,0,3,0,0,0,0,unacc,2,0,unacc,True,7
1297,0,3,0,0,0,1,unacc,27,10,acc,False,7
1305,0,3,0,1,0,0,unacc,2,0,unacc,True,7
1308,0,3,0,1,1,0,unacc,2,0,unacc,True,7
1317,0,3,0,2,1,0,unacc,2,0,unacc,True,7
1323,0,3,1,0,0,0,unacc,2,0,unacc,True,7
1324,0,3,1,0,0,1,unacc,27,10,acc,False,7
1326,0,3,1,0,1,0,unacc,2,0,unacc,True,7
1327,0,3,1,0,1,1,unacc,83,26,acc,False,7
1329,0,3,1,0,2,0,unacc,2,0,unacc,True,7
1331,0,3,1,0,2,2,unacc,55,17,vgood,False,7
1333,0,3,1,1,0,1,unacc,88,29,acc,False,7
1335,0,3,1,1,1,0,unacc,2,0,unacc,True,7
1338,0,3,1,1,2,0,unacc,2,0,unacc,True,7
1342,0,3,1,2,0,1,unacc,101,33,acc,False,7
1347,0,3,1,2,2,0,unacc,2,0,unacc,True,7
1350,0,3,2,0,0,0,unacc,2,0,unacc,True,7
1352,0,3,2,0,0,2,unacc,55,17,vgood,False,7
1355,0,3,2,0,1,2,unacc,55,17,vgood,False,7
1358,0,3,2,0,2,2,unacc,55,17,vgood,False,7
1360,0,3,2,1,0,1,unacc,90,29,unacc,True,7
1365,0,3,2,1,2,0,unacc,2,0,unacc,True,7
1369,0,3,2,2,0,1,unacc,101,33,acc,False,7
1371,0,3,2,2,1,0,unacc,2,0,unacc,True,7
1382,0,3,3,0,1,2,unacc,55,17,vgood,False,7
1383,0,3,3,0,2,0,unacc,2,0,unacc,True,7
1384,0,3,3,0,2,1,unacc,25,10,unacc,True,7
1386,0,3,3,1,0,0,unacc,2,0,unacc,True,7
1387,0,3,3,1,0,1,unacc,89,29,unacc,True,7
1389,0,3,3,1,1,0,unacc,2,0,unacc,True,7
1404,0,2,0,0,0,0,unacc,2,0,unacc,True,7
1407,0,2,0,0,1,0,unacc,2,0,unacc,True,7
1413,0,2,0,1,0,0,unacc,2,0,unacc,True,7
1416,0,2,0,1,1,0,unacc,2,0,unacc,True,7
1423,0,2,0,2,0,1,unacc,100,33,acc,False,7
1424,0,2,0,2,0,2,unacc,59,18,acc,False,7
1428,0,2,0,2,2,0,unacc,2,0,unacc,True,7
1431,0,2,1,0,0,0,unacc,2,0,unacc,True,7
1432,0,2,1,0,0,1,unacc,27,10,acc,False,7
1434,0,2,1,0,1,0,unacc,2,0,unacc,True,7
1439,0,2,1,0,2,2,unacc,55,17,vgood,False,7
1449,0,2,1,2,0,0,unacc,2,0,unacc,True,7
1455,0,2,1,2,2,0,unacc,2,0,unacc,True,7
